Time,Content
2021-11-26,中国建筑董事长周乃翔辞职 郑学选接任 第三季度公司净利121.87亿
2021-11-26,中国建筑(601668.SH)：拟斥2363.136万元回购第三、四期A股限制性股票部分激励对象股票
2021-11-26,中国建筑(601668.SH)：周乃翔辞任董事长 由郑学选接任
2021-11-24,中国建筑(601668.SH)：近期获得合计345.7亿元的若干重大项目
2021-11-18,中国建筑(601668.SH)：1-10月新签合同总额26604亿元 同比增长7.5%
2021-10-26,中国建筑第三季度归母净利121.87亿元 同比增7.88%
2021-10-26,中国建筑：第三季度归母净利121.87亿元 同比增7.88%
2021-10-26,中国建筑(601668.SH)：第三季度归母净利增7.88%至121.87亿元
2021-10-21,中国建筑：近期获得合计219.3亿元若干重大项目
2021-10-21,中国建筑(601668.SH)：近期获得合计219.3亿元的若干重大项目
2021-10-18,中国建筑(601668.SH)：1-9月新签合同总额24528亿元 同比增长10.1%
2021-09-28,中国建筑(601668.SH)：近期获得合计172.7亿元的若干重大项目
2021-09-13,中国建筑(601668.SH)：1-8月新签合同总额21530亿元 同比增长11.3%
2021-09-11,中国建筑材料联合会召开会领导第一次专题办公会 金晶集团董事长王刚等多位执行副会长出席
2021-08-27,中国建筑2021年上半年净利256.43亿增长29.2% 新签合同额增长
2021-08-27,中国建筑(601668.SH)：上半年净利增29.2%至256.43亿元
2021-08-27,中国建筑半年报：上半年净利256.42亿元 同比增长29.2%
2021-08-24,中国建筑(601668.SH)：近期获得14个重大项目 金额合计486.7亿元
2021-08-17,中国建筑(601668.SH)：1-7月新签合同总额19790亿元 同比增长13.3%
2021-07-23,中国建筑(601668.SH)：控股股东拟向公司提供14.6亿元委托贷款
2021-07-19,中国建筑半年新签合同额1.8万亿完成年度目标52% 海外业务多元化不断突破推动中国标准“走出去”
2021-07-19,中国建筑半年新签合同额1.8万亿完成年度目标52% 海外业务多元化不断突破推动中国标准“走出去”
2021-07-13,中国建筑：上半年净利润预计同比增长24%-36%
2021-07-12,中国建筑2021年上半年预计净利245亿-270亿增长24%-36% 各项主要业务稳中向好
2021-07-12,中国建筑(601668.SH)：1-6月新签合同总额1.83万亿元 同比增长21.0%
2021-07-12,中国建筑(601668.SH)：上半年净利预增23.5%到36.1%
2021-06-23,中国建筑(601668.SH)：近期获得合计442.7亿元重大项目
2021-06-22,中国建筑(601668.SH)：2020年度权益分派10派2.147元 股权登记日6月29日
2021-06-22,中国建筑(601668.SH)前5月新签合同总额1.29万亿元 同比增长19.5%
2021-06-21,奇信股份：公司主营业务长期合作伙伴包括中国建筑、中国中铁、万科、碧桂园等
2021-05-26,日上集团：中国建筑旗下的中建一局、中建三局、中建五局、中建八局等公司是我司钢结构业务的重要客户
2021-05-24,中国建筑：1-4月新签合同总额达1.03万亿，同比增长23.6%
2021-04-29,中国建筑(601668.SH)：一季度净利升45.5%至110.14亿元
2021-04-28,中国建筑：公司努力实现每年每股分红比例持续增长
2021-04-20,安科瑞：公司有参与中国建筑标准设计研究院主编的《19D702-7 应急照明设计与安装》图集编制
2021-04-19,中国建筑(601668.SH)：1-3月新签合同总额8327亿元 同比增长33.6%
