Time,Content
2021-11-26,工商银行(01398.HK)完成发行300亿元无固定期限资本债券
2021-11-26,工商银行(601398.SH)：完成发行300亿元2021年无固定期限资本债券(第二期)
2021-11-26,捷成股份拟向华夏银行、工商银行申请贷款展期：合计金额1.3亿元
2021-11-25,常茂生物(00954.HK)认购3000万元工商银行理财产品
2021-11-22,宁德时代大涨超6%创历史新高 市值超越工商银行排名A股第二
2021-11-12,工商银行(01398.HK)：境内优先股“工行优 1”每股派息4.58元
2021-10-29,工商银行(601398.SH)：第三季度归母净利增10.59%至883.48亿元
2021-10-29,工商银行：第三季度实现净利润883.5亿元，同比增长10.59%
2021-10-26,工商银行(01398.HK)遭国寿集团减持2500万股
2021-10-24,南宁糖业(000911.SZ)：董事会批准向工商银行等16家银行申请授信额度合计47.6645亿元
2021-10-08,又一家！工商银行17日起暂停外汇业务新客户开立交易账户
2021-09-24,工商银行(601398.SH)：完成发行61.6亿美元无固定期限资本债券
2021-09-14,工商银行(01398.HK)境外美元优先股将于9月23日支付股息
2021-09-13,工商银行(01398.HK)遭中国人寿减持2500万股
2021-08-29,工商银行2021年上半年净利1634.73亿 利息净收入增长
2021-08-28,日赚9亿元！“宇宙行”秀肌肉，上半年净利润1635亿元，同比增9.9%
2021-08-27,工商银行(601398.SH)半年度归母净利润1634.73亿元 同比增长9.9%
2021-08-10,工商银行H股遭中国人寿集团减持2500万股
2021-08-10,工商银行(01398.HK)遭国寿集团减持2500万股
2021-07-18,聚石化学(688669.SH)：向工商银行申请不超7亿元融资及综合授信额度
2021-07-12,远正智能:实际控制人为公司拟向中国工商银行800万元授信额度申请提供担保
2021-07-08,工商银行(01398.HK)：提名王景武为执行董事候选人
2021-07-08,科创信息：公司与工商银行湖南分行等行业巨头 共同建设数字人民币试点
2021-06-29,工商银行(01398.HK)近日在京举办工银“兴农通”乡村金融服务品牌发布会
2021-06-28,工商银行(01398.HK)A股每股派息0.266元 股权登记日7月5日
2021-06-17,万孚生物：公司向工商银行申请综合授信并为经销商和子公司订单融资提供担保
2021-06-15,旗天科技：公司未参与中国工商银行将于7月1日在上海地区开启数字人民币红包活动
2021-06-08,工商银行(601398.SH)成功发行700亿元无固定期限资本债券
2021-06-03,工商银行(01398.HK)：张伟武副行长任职资格获银保监会核准
2021-06-02,古鳌科技中标中国工商银行乌鲁木齐分行中山路支行智慧银行建设项目
2021-05-28,工商银行申请200亿美元全球中期票据计划，5月28日开始生效
2021-05-08,广电运通：工商银行和公司联合研制的数字人民币智能机设备可为境外短期来华人士提供数字人民币兑换服务
2021-04-29,工商银行(01398.HK)拟委任张伟武为副行长
2021-04-29,工商银行：一季度净利润同比增长1.46%
2021-04-27,工商银行参与投资国家绿色发展基金获准，拟投入80亿元人民币
2021-04-24,工商银行2020年净利3159.06亿 董事长陈四清薪酬77.82万
2021-04-09,吉林长龙药业(08049.HK)向工商银行认购2000万元理财产品
2021-03-29,工商银行2020业绩，资产迈向33万亿，营收净利小幅微增
2021-03-28,青岛啤酒(600600.SH)：2021年拟向青岛啤酒财务及工商银行等12家商业银行申请181亿元综合授信额度
2021-03-28,工商银行(601398.SH)：拟发行总额不超1900亿元合格二级资本工具
2021-03-27,日赚8.63亿！“宇宙行”成绩单来了，预计派息近950亿
2021-03-27,工商银行2020年净利3159亿：董事长陈四清薪酬77.8万
2021-03-27,"日赚8.7亿！""宇宙行""2020成绩单公布，8大数据详解业绩质量，更有新行长""首秀"""
2021-03-26,工商银行(601398.SH)2020年度归母净利润升1.2%至3159.06亿元 拟10派2.66元
2021-03-26,工商银行(01398.HK)：2020年实现归母净利3159.06亿元 拟10派2.66元
2021-03-23,工商银行监事长杨国中辞任
2021-03-23,工商银行(601398.SH)：杨国中辞任监事长等职
2021-03-17,工商银行迎来新行长廖林，曾于建设银行服务超30年
2021-03-16,工商银行副董事长、行长廖林任职资格获中国银保监会核准
2021-03-16,银保监会核准廖林工商银行副董事长、行长任职资格
2021-03-16,工商银行(601398.SH)：廖林副董事长及行长任职资格获核准
2021-03-15,湘佳股份(002982.SZ)拟向工商银行澳门分行申请融资事宜 金额最高不超6000万元
2021-03-05,银行拉升，工商银行涨超2%！银行ETF（512800）跌幅收窄至0.70%
2021-02-25,工商银行(601398.SH)：董事会决定聘任廖林为行长
2021-02-22,中储股份(600787.SH)拟在工商银行天津分行营业部办理总额8亿元授信业务
2021-02-15,2021年1月北京A股上市公司市值TOP100 工商银行市值1.8万亿元排第一
2021-02-04,汉马科技(600375.SH)：江东控股委托工商银行马鞍山花山支行向公司发放6亿元贷款
2021-01-29,[广电运通]中标|广电运通信创产品中标工商银行自主可控自动柜员机采购项目
2021-01-26,浙商中拓：公司物流金融业务目前已与工商银行等近10家银行达成合作协议且已有近20个项目落地
2021-01-22,[兴业银行]交易商协会发布2020年主承承销排行 兴业银行、中信银行和工商银行位列前三
2021-01-21,工商银行(601398.SH)：2021年本期二级资本债券发行完毕
2021-01-20,[工商银行]工行全面提升普惠金融服务精准助小微
2021-01-19,溢多利(300381.SZ)拟向浙商银行申请不超3000万元综合授信额度及向工商银行申请不超2000万元融资额度
2021-01-15,银行板块两大超级利好！1.3万亿招行一度冲击涨停 总市值超工行只是时间问题？
2021-01-14,[工商银行]工行大力发展绿色金融推动绿色发展
2021-01-14,[工商银行]工行稳健推进全球经营 服务高水平对外开放
2021-01-13,[工商银行]工商银行资产托管规模近20万亿元
2021-01-13,[工商银行]工商银行全方位助推制造业高质量发展
2021-01-07,好太太(603848.SH)及子公司拟向工商银行申请新增不超5000万元综合授信额度
2021-01-07,[工商银行]工商银行零售业务经营质效稳健提升
2021-01-06,[工商银行]客户至上惠民生 工行建设多层次服务体系
2021-01-06,[工商银行]提升便民惠民 工行打造信用卡服务新生态
2021-01-05,工商银行副董事长、执行董事、行长谷澍辞任
2021-01-05,工商银行(601398.SH)：由董事长陈四清代为履行行长职责
2021-01-05,工商银行(601398.SH)：副董事长、执行董事、行长谷澍辞任
2021-01-05,工商银行(01398.HK)：谷澍辞任副董事长及执行董事职务
2021-01-04,[工商银行]工行区块链平台首批通过工信部五项测评
2020-12-31,西藏天路(600326.SH)拟向工商银行西藏自治区分行申请综合授信18.15亿元
2020-12-29,[工商银行]让数据多跑腿 让客户少跑腿
2020-12-27,[广电运通]8万台!广电运通助力中国工商银行新一代自助平台升级换代
2020-12-24,[工商银行]工行多措施提升老年人智能金融服务体验
2020-12-23,工商银行(601398.SH)：拟变更会计师事务所
2020-12-23,工商银行(601398.SH)：拟使用自有资金向工银投资增资不超300亿元
2020-12-17,天富能源(600509.SH)拟向工商银行申请不超4.08亿元并购贷款
2020-12-17,天富能源(600509.SH)：拟向工商银行申请项目贷款约3.28亿元
2020-12-17,[工商银行]工商银行定点扶贫四县(市)全部脱贫摘帽
2020-12-10,震安科技(300767.SZ)：拟向工商银行昆明分行正义支行申请不超2000万元综合授信额度
2020-12-09,工商银行被打回原形表明此前的拉升就是忽悠 A股将有更大阴线出现！
2020-12-09,[工商银行]工行9日开售绿色金融债助力长江大保护
2020-12-04,[工商银行]工行持续提升普惠金融服务能力
2020-12-04,[工商银行]工行积极助力中国和阿根廷企业跨境合作
2020-12-04,[中国人保]罗熹董事长与中国工商银行董事长陈四清举行会谈
2020-12-03,两融数据解析：两融余额继续冲击1.6万亿 “宇宙行”稳居融券盘榜首
