Time,Content
2021-10-27,航发动力：第三季度净利3.22亿元 同比增42.91%
2021-10-27,航发动力(600893.SH)：第三季度净利增42.91%至3.22亿元
2021-10-12,航发动力(600893.SH)：拟向西航公司受让3宗土地及地上资产
2021-10-12,航发动力(600893.SH)：拟对吉发公司实施破产清算
2021-10-11,航发动力、中航机电、爱乐达涨超5%，军工ETF（512660）涨超3%
2021-09-17,航发动力：本次限售股上市日为9月27日 占公司总股本8.51%
2021-09-16,航发动力(600893.SH)：2.21亿股限售股及28.8万股股改限售股将于9月27日解禁上市
2021-09-07,航发动力(600893.SH)：航空工业集团拟将所持6.6%股份无偿划转给中国航发
2021-09-07,航发动力(600893.SH)：控股股东将变更为中国航发
2021-08-27,航发动力2021年半年度净利4.61亿元 同比净利增加12.94%
2021-08-27,航发动力(600893.SH)：上半年净利增12.94%至4.61亿元
2021-07-28,航发动力(600893.SH)：“工程与管理数据中心建设项目”已通过竣工验收
2021-07-19,航发动力进行大额现金管理 印证航空产业高景气（附股）
2021-07-16,军工板块拉升走强 航发动力逼近涨停
2021-06-16,航发动力(600893.SH)：2020年度权益分派10派1.3元 股权登记日6月22日
2021-06-09,航发动力：与中国航发集团财务有限公司重新签订《金融服务协议》暨关联交易
2021-05-31,大洋生物：公司的氟化工精细化学品未应用到C919大飞机制造截止目前 航发动力、中航高科不是公司客户
2021-05-25,航发动力：公司2020年航空发动机及衍生品产量为222.99亿元 销量为222.90亿元
2021-05-25,军工板块走强 航发动力(600893.SH)涨停
2021-04-30,A股异动 | 航发动力(600893.SH)跌7.7% 一季度净利同比下降60.09%
2021-04-08,航发动力：公司编制了十四五发展规划 包括技术发展规划等
2021-04-08,航发动力：三代中等推力航空发动机项目已经验收并进行批量生产
2021-04-08,航发动力：航发科技和航发控制均属于公司实际控制人中国航发下属的上市公司
2021-04-08,航发动力：公司主要产品和服务有航空发动机及燃气轮机整机、部件 维修保障服务等
2021-03-31,航发动力2020年净利增长6.37%：高管薪酬1008万元
2021-03-31,【龙虎榜】航发动力3月31日成交明细
2021-03-30,航发动力(600893.SH)2020年净利升6.37%至11.46亿元 拟10派1.3元
2021-03-30,航发动力：2020年净利11.46亿元 同比增6%
2021-03-30,航发动力年度报告：2020年度净利同比同比增长6.37% 拟10派1.3元
2021-03-09,【龙虎榜】航发动力3月9日成交明细
2021-03-09,航发动力跌9.5% 1月高点招商证券发研报强烈推荐
2021-03-09,埋伏资金出逃，军工再遭重挫，两日暴跌10%！中航西飞、航发动力领跌
2021-03-08,【龙虎榜】航发动力3月8日成交明细
2021-02-25,航发动力(600893.SH)：下属子公司拟减持中航资本2226.189万股股票
2021-02-08,航发动力(600893.SH)：“三代中等推力航空发动机生产线建设项目”已通过竣工验收
2021-01-14,航发动力跌停 两天前招商证券发研报强烈推荐
2021-01-04,【龙虎榜】航发动力1月4日成交明细
2021-01-04,航发动力(600893.SH)：股价连续3个交易日内日收盘价格涨幅偏离值累计超过20%
2020-12-29,航发动力(600893.SH)下属子公司拟开展无追索权应收账款保理业务
2020-11-30,航发动力：公司目前参与了C919在研发动机配套零部件产品的生产
2020-11-17,宗申动力：目前宗申航发公司的航空动力主要应用于无人机
2020-11-06,[航发动力]公司承办中国航发第二届名师带徒培训项目开班
2020-10-30,航发动力前三季度净利6.34亿增长53.3% 收到被投资企业分红款
2020-10-30,航发动力：2020年前三季度主要财务指标
2020-10-29,航发动力(600893.SH)前三季度净利润升53.30%至6.34亿元
2020-09-28,航发动力(600893.SH)2020年累计收到1.02亿元政府补助
2020-09-15,航发动力：2020年第四次临时股东大会决议公告
2020-08-25,航发动力2020年上半年净利4.08亿增长26.52% 本期期间费用减少
2020-08-25,航发动力上半年净利同比增长26%
2020-08-25,午后军工股持续下挫 洪都航空、航发动力跌停
2020-08-07,【龙虎榜】航发动力8月7日成交明细
2020-07-09,【龙虎榜】航发动力7月9日成交明细
2020-06-10,航发动力重组事项获证监会核准批复
2020-05-09,航发动力股东航空工业集团减持2812.29万股 套现约6.53亿元
2020-05-08,航发动力：重组上会 11日起停牌
2020-04-28,航发动力：2020年第一季度主要财务指标
2020-04-27,航发动力第一季度盈利8623.21万同比增长2106.25% 财务费用减少
2020-04-18,航发动力：2019年年度主要财务指标
2020-04-18,航发动力：关于召开2019年年度股东大会的通知
2020-04-18,航发动力：第九届董事会第二十六次会议决议公告
2020-04-17,航发动力：2019年净利同比增长1.27％ 拟10派1.44元
2020-04-03,[航发动力]公司部署2020年精神文明建设工作
2020-03-28,航发动力：关于召开2020年第三次临时股东大会的通知
2020-03-28,航发动力：第九届董事会第二十五次会议决议公告
2020-03-20,航发动力：第九届董事会第二十四次会议决议公告
2020-02-20,航发动力：发行股份购买资产获中国航发批复
2020-02-20,航发动力：发行股份购买资产事项获中国航发批复
2020-01-23,航发动力：2020年第一次临时股东大会决议公告
2020-01-16,航发动力使用闲置自有资金50亿元进行现金管理
2020-01-14,航发动力好手段：84.9亿元全资并购3家子公司债转股降负65亿元
2020-01-13,航发动力：关于召开2020年第二次临时股东大会的通知
2020-01-13,航发动力：第九届董事会第二十二次会议决议公告
2020-01-03,航发动力：关于召开2020年第一次临时股东大会的通知
2020-01-03,航发动力：第九届董事会第二十一次会议决议公告
2020-01-03,航发动力拟对下属子公司提供2.34亿元担保
2020-01-02,航发动力子公司参股公司在香港联合交易所挂牌上市
2019-11-07,航发动力：股东终止认购证券投资基金 拟减持不超1.25%股份
2019-11-07,航发动力：股东终止认购证券投资基金 拟减持股份
2019-10-30,航发动力前三季度盈利4.13亿 同比下滑36.47%
2019-10-30,航发动力：2019年前三季度主要财务指标
