Time,Content
2021-12-01,中国光大银行(06818.HK)：预计3亿美元票据12月2日上市
2021-11-15,光大银行旗下光大金融租赁被处罚，原因是掩盖不良贷款
2021-11-12,光大银行：拟于12月28日召开2021年第二次临时股东大会
2021-11-12,中国光大银行(06818.HK)：李嘉焱辞去公司秘书及授权代表职务
2021-11-12,中国光大银行(06818.HK)：赵陵副行长任职资格获银保监会核准
2021-11-12,光大银行(601818.SH)：董秘、证券事务代表李嘉焱辞任
2021-10-28,中国光大银行前三季度净利350.85亿元，总资产接近5.7万亿元
2021-10-28,中国光大银行(06818.HK)：前三季净利350.85亿元 同比增长18.48%
2021-10-18,中国光大银行(06818.HK)10月28日举行董事会会议审批三季度业绩
2021-10-12,中国光大银行(06818.HK)：预计50亿美元中票计划10月13日上市
2021-09-29,光大银行：殷连臣因工作调整辞去股东监事等职务
2021-09-29,光大银行：殷连臣因工作调整辞去股东监事等职务
2021-09-23,光大银行：对恒大授信余额约54亿元且有增信措施 即使出现极端情况亦不会造成实质性冲击
2021-08-31,光大银行2021年半年度净利224.36亿元 同比净利增加22.18%
2021-08-30,中国光大银行(06818.HK)上半年归母净利224.36亿元 同比增长22.18%
2021-08-30,光大银行(601818.SH)：上半年归母净利增22.18%至224.36亿元
2021-08-09,中国光大银行(06818.HK)拟调整第二期优先股票面股息率
2021-08-04,光大银行(601818.SH)拟发放优先股股息3.90亿元
2021-07-07,泛海控股(000046.SZ)及武汉公司被光大银行武汉分行起诉 要求偿还贷款本金15.5亿元及利息、罚息等等
2021-06-27,机构本周“再评估”107股 光大银行距目标价空间超八成
2021-06-25,步长制药(603858.SH)：向光大银行济南分行申请最高2亿元授信额度
2021-06-20,海南椰岛(600238.SH)：向光大银行申请授信1.5亿元 抵押物为位于药谷的土地及厂房
2021-06-20,光大银行再现高管变动！姚仲友辞任副行长一职
2021-06-19,“东方红万里行”第9000场活动在光大银行举办 合力开展专业客户服务
2021-06-18,姚仲友辞任光大银行副行长职务
2021-06-15,中国光大银行(06818.HK)：预计6亿美元票据6月16日上市
2021-06-10,中国光大银行(06818.HK)：提名李巍为非执行董事候选人
2021-06-10,借贷搭售保险产品，光大银行一支行因贷款多项问题一日被罚110万元
2021-06-04,光大银行(601818.SH)：付万军行长任职资格获中国银保监会核准
2021-05-28,光大银行(601818.SH)：韩复龄董事任职资格获中国银保监会核准
2021-05-11,因工作调整，光大银行非执行董事于春玲辞任
2021-04-30,瑞信：下调光大银行(6818.HK)目标价至3.85港元 评级“跑赢大市”
2021-04-28,光大银行：盈利能力改善，一季度经营实现开门红
2021-04-28,光大银行(601818.SH)一季度归母净利润升6.32%至115.15亿元
2021-04-25,光大集团：付万军候任光大银行行长
2021-04-20,光大银行：我行将根据行内发展规划稳步推进在川渝地区的业务发展
2021-04-20,光大银行：目前光大集团共持有我行49.99%的股份
2021-04-16,中国光大银行(06818.HK)4月28日召开董事会会议审批一季度业绩
2021-03-29,不良贷款指标双下降，光大银行2020年度业绩发布
2021-03-28,光大银行(601818.SH)：拟发行不超600亿元的二级资本债券
2021-03-27,达1.23亿户！这家股份行零售客户数飙升，去年净赚378亿，存贷款双双突破3万亿
2021-03-26,光大银行发布2020年年度报告 财富管理特色进一步突出 经营效益全面向好
2021-03-26,光大银行(601818.SH)2020年度归母净利润升1.26%至378.24亿元 拟10派2.1元
2021-03-19,国民技术(300077.SZ)拟继续向光大银行深圳分行申请1亿元综合授信
2021-03-19,光大银行(601818.SH)拟为关联方中远海发核定25亿元综合授信额度
2021-03-17,光大银行行长刘金辞任，下一站或将出任中国银行行长
2021-03-16,刘金辞任光大银行行长 下一站任中国银行行长
2021-03-16,中国光大银行(06818.HK)：刘金因工作调整辞去行长职务
2021-03-16,光大银行(601818.SH)：执行董事、行长刘金辞任
2021-03-15,光大银行厦门分行违法 内控管理不到位违规发放贷款
2021-03-12,光大银行义乌违法遭罚 贷款被挪用置换股东土地出让金
2021-03-12,光大银行：汇金公司已将其持有的光大银行股份转让给光大集团
2021-03-11,中国光大银行(06818.HK)：预计5.5亿美元票据3月12日上市
2021-03-09,中国光大银行(06818.HK)：光大转债将于3月17日付息
2021-03-09,太极股份：目前金仓数据库已经在光大银行对公负债系统等项目中得到良好应用
