Time,Content
2021-11-22,华泰证券(601688.SH)：国信集团已增持H股股份2424.82万股
2021-11-19,华泰证券(06886.HK)完成发行20亿元永续次级债券
2021-11-19,华泰证券(06886.HK)：“18华泰G1”将于11月26日开始付息
2021-11-15,斯达半导(603290.SH)披露定增结果：富国基金获配2.34亿元 UBS AG、华泰证券等在列
2021-11-10,华泰证券(06886.HK)：“20华泰C1”将于11月15日开始付息
2021-11-05,华泰证券(06886.HK)获贝莱德增持119.66万股
2021-11-04,华泰证券(06886.HK)：“21华泰S8”将于11月9日本息兑付及摘牌
2021-11-03,华泰证券(601688.SH)：向子公司华泰国际金融控股增资收到中证监复函
2021-11-02,华泰证券(06886.HK)获苏豪控股集团增持10.18万股
2021-10-31,华泰证券(601688.SH)第三季度净利润32.78亿元 同比增长34.69%
2021-10-29,华泰证券2021年前三季度净利110.49亿元 同比净利增加25.00%
2021-10-29,华泰证券(06886.HK)遭贝莱德减持67.04万股
2021-10-26,华泰证券(06886.HK)获贝莱德增持99.08万股
2021-09-30,本月以来共14只银行股获机构推荐，华泰证券：板块加配正当时
2021-09-29,华泰证券：坚定看好悲观情绪修复下银行板块估值修复机遇
2021-09-29,华泰证券：坚定看好悲观情绪修复下板块估值修复机遇
2021-09-17,华泰证券(06886.HK)全资子公司聘任聂挺进为总经理
2021-09-17,华泰证券(601688.SH)：华泰证券(上海)资产管理聘任聂挺进为总经理
2021-09-10,华泰证券(601688.SH)：发行永续次级公司债券获证监会注册批复
2021-09-10,华泰证券高涨5.51%，金融ETF(510230)盘中涨超2.50%
2021-09-08,华泰证券成功发行42亿元公司债
2021-08-27,华泰证券2021年上半年净利77.7亿 同比增长21.32%
2021-08-27,华泰证券(601688.SH)半年度净利润77.70亿元 同比增长21.32%
2021-08-17,华泰证券资管公司2只债基增聘基金经理刘鹏飞
2021-08-04,华泰证券(06886.HK)获苏豪控股集团增持67.36万股
2021-07-30,华泰证券(601688.SH)：2020年度权益分派10派4元 股权登记日8月5日
2021-07-23,华泰证券发行30亿短期融资券 票面利率2.15%
2021-07-23,华泰证券(06886.HK)发行30亿元短期融资券
2021-07-23,华泰证券(601688.SH):完成发行30亿元第六期短期融资券
2021-07-22,华泰证券(06886.HK)遭朱雀基金减持102.94万股
2021-07-16,华泰证券发行40亿短期融资券 票面利率2.15%
2021-07-16,华泰证券(06886.HK)发行40亿元短期融资券
2021-07-16,华泰证券(601688.SH):完成发行40亿元第五期短期融资券
2021-07-09,新研股份(300159.SZ)：根据判决华泰证券有权对韩华质押的2149.341万股进行司法处置
2021-07-08,华泰证券(601688.SH)：国信集团7月6日以来累计增持782.46万股H股
2021-07-08,华泰证券(06886.HK)遭朱雀基金减持171.32万股
2021-07-07,又见券商股东护盘！华泰证券大股东宣布增持236.36万股
2021-07-06,华泰证券股东国信集团增持236.36万股 耗资约3665.94万
2021-07-06,华泰证券(601688.SH)：国信集团增持H股共计236.36万股
2021-07-06,一键布局“吃喝”龙头股票！华泰证券资管发行首只主题指数型公募产品
2021-06-29,华泰证券(06886.HK)遭朱雀基金减持655.18万股
