Time,Content
2021-11-25,兴业银行：福建省财政厅等18家股东拟将所持10%股份无偿划转至社保基金
2021-11-25,兴业银行(601166.SH)：成功发行450亿元二级资本债券
2021-11-23,福建高速(600033.SH)：以大宗交易购买兴业银行4600万股股票
2021-11-08,华宝国际(00336.HK)：集团成员公司已认购兴业银行11亿元金融产品
2021-11-04,兴业银行：林腾蛟辞去董事等职务
2021-11-04,兴业银行：林腾蛟辞去董事等职务
2021-11-04,兴业银行(601166.SH)：董事林腾蛟辞任
2021-10-28,兴业银行(601166.SH)：第三季度归母净利增24.07%至239.26亿元
2021-10-28,前三季度，兴业银行实现净利润640.38亿元，同比增长23.45%
2021-10-15,兴业银行发布账户贵金属、账户外汇业务调整公告
2021-10-11,兴业银行(601166.SH)：发行二级资本债券获行政许可
2021-09-23,荣科科技(300290.SZ)：拟向兴业银行沈阳分行申请授信额度2亿元
2021-09-22,兴业银行等多家上市银行回应与恒大业务往来：风险可控
2021-09-22,兴业银行：今年以来已逐步压降恒大房地产项目授信敞口 没有涉及非房地产板块
2021-09-07,森远股份(300210.SZ)：拟向兴业银行鞍山分行申请2亿元综合授信额度
2021-09-02,兴业银行(601166.SH)：发行不超1000亿元二级资本债券获银保监会批复
2021-08-30,兴业银行计提拨备379亿降8%回归常态 转型加速财富银行收入116亿增逾22%
2021-08-30,兴业银行计提拨备379亿降8%回归常态 转型加速财富银行收入116亿增逾22%
2021-08-30,兴业银行计提拨备379亿降8%回归常态 转型加速财富银行收入116亿增逾22%
2021-08-30,兴业银行计提拨备379亿降8%回归常态 转型加速财富银行收入116亿增逾22%
2021-08-27,兴业银行中报登场：净利增速重回两位数，三张名片表现亮眼
2021-08-26,兴业银行2021年半年度净利401.12亿元 同比净利增加23.08%
2021-08-26,兴业银行(601166.SH)：上半年归母净利增23.08%至401.12亿元
2021-08-20,兴业银行(601166.SH)：发行不超500亿元A股可转债获银保监会批复
2021-08-06,电连技术(300679.SZ)：拟向兴业银行申请综合授信额度3亿元
2021-07-28,兴业银行官宣吕家进就任董事长 曾服务邮储交行及建行三家国有行
2021-07-28,兴业银行官宣吕家进就任董事长 曾服务邮储交行及建行三家国有行
2021-07-27,ST辅仁(600781.SH)：控股股东所持约2715.39万股已被司法划转至兴业银行
2021-07-27,兴业银行：吕家进就任董事长
2021-07-27,兴业银行(601166.SH)：吕家进自7月26日起就任其董事、董事长
2021-06-30,达华智能(002512.SZ)拟向兴业银行申请不超1.5亿元授信额度
2021-06-30,银行股拉升 兴业银行(601166.SH)涨超4%领涨
2021-06-29,兴业银行独立董事林华辞职
2021-06-18,兴业银行：2021年我行将继续加强资产负债的前瞻性和主动性管理
2021-06-18,兴业银行：通过信息披露、投资者交流等方式呈现更多“商行+投行”战略成效
2021-06-18,兴业银行：筹建河北雄安分行工作正在有序开展
2021-06-18,兴业银行：西水股份在我行无董事席位
2021-06-18,兴业银行：天安财产保险股份有限公司已于2019年8月13日不再持有我行股票
2021-06-11,兴业银行(601166.SH)：9.22亿美元等值的美元和港币债券6月11日挂牌
2021-05-31,兴业银行跌超2%！银行ETF（512800）开盘30分钟净申购超6600万元
2021-05-24,兴业银行：计划公开发行不超过人民币500亿元的A股可转换公司债券
2021-05-24,兴业银行拟发债募资500亿元 分行各种违规频被处罚
2021-05-21,兴业银行(601166.SH)拟发行不超500亿元可转债，转股后补充核心一级资本
2021-05-21,兴业银行：拟公开发行不超过500亿元可转债
2021-05-21,大金重工(002487.SZ)：拟向兴业银行沈阳分行申请不超4亿元综合授信额度
2021-05-19,银行股下挫，兴业银行跌超2%！民生银行15位高管斥资千万增持自家股票
2021-05-12,原建行副行长吕家进任兴业银行党委书记，此前掌门人一职已空缺近2年
2021-05-12,强势拉升，兴业银行大涨4%！公募基金、外资大力增持板块
2021-05-11,顶风作案！近期兴业银行因代收业务被持卡人投诉
2021-05-10,兴业银行：从同业情况看目前我行存贷比仍处于同类型银行中等水平
2021-05-10,兴业银行跌超2%！银行ETF溢价频现，开盘30分钟吸金超千万元
2021-05-06,兴业银行大涨3%！招商证券：银行净利润增速或创15年来最高
2021-04-29,兴业银行(601166.SH)一季度净利润升13.67%至238.53亿元
2021-04-29,光云科技跌14.29% 招商证券与法国兴业银行持股
2021-04-29,兴业银行：一季度净利同比增长14%
2021-04-23,山科智能跌7.4% 法国兴业银行中信证券为前两流通股东
2021-04-16,"太意外！空缺近20个月，8万亿股份行""空降""掌门人，有何来头？"
2021-04-15,轮到茅五泸还有兴业银行闪崩 机构：休养生息，以利再战
2021-04-15,兴业银行(601166.SH)连续第七日下跌 较最高位回撤27%
2021-04-15,兴业银行跌超5%！银行ETF开盘20分钟吸金2000万元
2021-04-09,"钱宝科技汇付天下等5支付机构被兴业银行""拉黑"""
2021-04-07,仁东控股(002647.SZ)：仁东信息质押给兴业银行的916.833万股公司股票被处置
2021-04-06,兴业银行北京分行涉嫌违规转嫁押品评估费 被罚款50万元
2021-04-02,兴业银行午后跌超3%！东吴证券：板块不良指标缓解，资产质量无忧
2021-03-31,兴业银行2020年净利同比微增1.15% 计划10股派红利8.02元
2021-03-30,兴业银行2020年净利增长1.15%：行长陶以平薪酬124万
2021-03-30,兴业银行(601166.SH)2020年度净利润升1.15%至666.26亿元 拟10派8.02元
