Time,Content
2021-12-01,重组方案落地！上海机场(600009.SH)拉升涨超5%
2021-12-01,上海机场拟191亿元购买控股股东资产；世纪华通子公司与腾讯签署联运合作框架协议；美股三大指数下跌
2021-11-30,上海机场：拟购买虹桥公司100%股权等资产 交易作价191.3亿元
2021-11-16,上海机场(600009.SH)：10月旅客吞吐量同比下降15.40%
2021-11-15,上海机场(600009.SH)：机场集团拟将所持7%股份无偿划转予上海国投公司
2021-11-08,港A航空及航空服务股集体大涨：上海机场逼近涨停，南方航空H股涨超12%
2021-10-22,上海机场：第三季度净亏损5.1亿元 亏损扩大
2021-10-22,上海机场：第三季度净亏损5.1亿元
2021-10-22,上海机场(600009.SH)第三季度净亏损5.1亿元
2021-10-15,上海机场(600009.SH)：9月旅客吞吐量同比下降37.32%
2021-09-16,上海机场：8月旅客吞吐量同比下降61.87%
2021-09-16,上海机场(600009.SH)：8月旅客吞吐量同比下降61.87%
2021-08-31,A股异动 | 上海机场(600009.SH)大涨7.56% 二季度同环比均减亏
2021-08-27,上海机场(600009.SH)半年度净亏损7.41亿元
2021-08-27,上海机场2021年半年度亏损7.41亿元 同比亏损增加
2021-08-16,上海机场(600009.SH)：7月旅客吞吐量同比增长25.11%
2021-07-24,“机场茅”股价半年跌40%！市值蒸发超700亿，还能继续起飞吗？
2021-07-16,上海机场(600009.SH)：6月旅客吞吐量同比增长84.92%
2021-07-08,是否与机场集团存同业竞争？上海机场收上交所问询函
2021-07-07,上海机场(600009.SH)：收到上交所关于公司重大资产重组预案信息披露的问询函
2021-07-07,上海机场收问询函：要求说明重组完成后公司拟采取何种措施改善公司及标的资产相关业绩情况
2021-06-25,抄底上海机场，敢吗？
2021-06-25,上海机场(600009.SH)短线拉升涨近9%
2021-06-25,上海机场重大重组来袭，募资不超60亿置入虹桥等业务
2021-06-25,披露重组预案 上海机场(600009.SH)复牌高开近6%
2021-06-25,上海机场开启“智慧”重组：拟并购集团三资产 配套融资60亿元
2021-06-24,上海机场(600009.SH)：拟获注入虹桥机场相关机场业务核心经营性资产及配套航空延伸业务 明起复牌
2021-06-23,上海机场：影响股价变动的因素有很多
2021-06-18,上海机场：公司股票自2021年6月10日（星期四）起停牌
2021-06-17,上海机场：五月份旅客吞吐量402.78万人次，同比增长187%
2021-06-16,上海机场(600009.SH)：5月旅客吞吐量402.78万人次 同比增长187.43%
2021-06-15,纳入虹桥机场后 上海机场1+1 一定大于2？
2021-06-10,上海机场，能再展雄风吗？
2021-06-10,上海机场拉开重组大幕：浦东、虹桥两大机场公司或有机会合并
2021-06-09,上海机场拟重大资产重组
2021-06-09,上海机场：筹划重大资产重组 6月10日起停牌
2021-06-09,上海机场(600009.SH)：筹划重大资产重组事项 明起停牌
2021-06-09,【公告抢先看】晚间公告：中原证券有意向成为合煦智远基金的控股股东、上海机场筹划重大资产重组
2021-05-16,上海机场(600009.SH)4月旅客吞吐量398.86万人次 同比增长390.36%
2021-05-12,北向资金持仓“TOP20名单更新”：银行新能源越跌越买，茅台最稳、招行最受青睐、上海机场被抛弃
2021-05-10,"上海机场：浦东机场卫星厅已于2019年建成启用可满足年旅客吞吐量8,000万人次的运行需求"
2021-05-10,上海机场：目前日上免税行（上海）有限公司在浦东机场经营免税店
2021-04-29,上海机场一季度净亏损4.36亿元!明星私募景林资产逆市增持
2021-04-29,一季度亏损4.36亿！连续四季度亏损，上海机场估值逻辑生变，张坤退守，明星私募景林资产却逆市增持？
2021-04-28,免税光环不再 上海机场或终结“躺赢”
2021-04-27,上海机场股价大跌近6％，两天累计下跌超11％创出逾两年新低
2021-04-27,A股异动丨上海机场(600009.SH)创逾两年新低 董事长也“看空”
2021-04-26,董事长一句话，股价下跌近5%，接盘还是抄底？股价大跌的基金一季度抱团股曝光（附名单）
2021-04-16,上海机场(600009.SH)：3月旅客吞吐量348.34万人次 同比增长265.6%
2021-04-15,上海机场：集团公司拟参与中国证券金融股份有限公司的转融通证券出借业务
2021-04-07,上海机场(600009.SH)：控股股东开展转融通证券出借业务 出借股数不超4300万股
2021-03-26,上海机场2020年度亏损12.67亿元 上年度净利润50.30亿元
2021-03-26,上海机场2020年亏损12.67亿 副总经理林建海薪酬85.68万
2021-03-26,上海机场(600009.SH)2020年度业绩盈转亏至12.67亿元
2021-03-24,上海机场：“地区”项目指的是“香港、澳门和台湾地区航线”
2021-03-16,上海机场(600009.SH)2月旅客吞吐量同比增长19.32%
2021-03-01,3月解禁市值环比降逾五成 三六零、江苏租赁、上海机场、华夏航空等本周解禁规模大
2021-02-28,3月解禁市值环比下降近五成
2021-02-27,亏了12亿！千亿大白马业绩来了，一个月市值缩水380亿
2021-02-26,上海机场2020年度亏损12.67亿同比由盈转亏 浦东机场旅客吞吐量及飞机起降架次大幅下降
2021-02-26,上海机场(600009.SH)业绩快报：2020年度业绩盈转亏至12.67亿元
2021-02-26,上海机场：公司收到控股股东上海机场（集团）有限公司发来的《关于相关承诺事项的公开说明》
2021-02-24,上海机场：公司与日上免税行（上海）有限公司签订《上海浦东国际机场免税店项目经营权转让合同之补充协议》
2021-02-13,上海机场：1月旅客吞吐量同比下降69.12%
2021-02-10,上海机场：1月旅客吞吐量同比下降69%
2021-02-10,上海机场(600009.SH)1月旅客吞吐量同比下降69.12%
2021-02-05,【公告抢先看】晚间重要公告：上海机场控股股东承诺继续锁定有限售条件流通股、王江出任建设银行行长
2021-02-05,上海机场(600009.SH)：控股股东承诺继续锁定有限售条件流通股
2021-02-05,上海机场：控股股东承诺继续锁定有限售条件流通股
2021-02-03,三天跌掉380亿市值，百亿资金“抄底”，上海机场“价值”崩塌了？
2021-02-03,罕见大搏杀！千亿白马股又跌停，百亿资金狂抄底！茅台突放大招，高瓴又火了，入股暴涨20%
2021-02-03,【午盘速递02-03】大盘继续缩量涨 上海机场：我太难了！
2021-02-03,从上海机场2跌停看疫情年航空业变革：机场流量生意变天，三大航日亏一亿低成本航司异军突起
2021-02-03,上海机场打开跌停 成交额超36亿元
2021-02-03,上海机场：公司与日上免税行（上海）有限公司签订了《上海浦东国际机场免税店项目经营权转让合同》
2021-02-03,免税协议“变天”上海机场连续2个跌停 机构看法分歧大
2021-02-03,上海机场大幅让利后两跌停 其他机场免税谈判在路上
2021-02-02,上海机场式的崩盘，抱团抱了个寂寞？
2021-02-02,"冰火两重天！6500亿中国中免站上最高峰，大白马上海机场惨遭两跌停，""公募一哥""张坤踩雷，未来或迎价值坑？"
2021-02-02,【龙虎榜】上海机场2月2日成交明细
2021-02-02,龙虎榜：上海机场连续两日跌停 北向资金、机构资金净卖出
2021-02-02,上海机场：不存在应披露而未披露的重大事项
2021-02-02,惊了！上海机场又一字跌停，82万手封单压顶，股灾时都没这样！但汽车股今天亮了……
2021-02-02,【午盘速递02-02】创业板涨超2% 连续净投放开始起效了！
2021-02-02,上海机场”惊现“一字跌停，多只基金产品”踩雷“
2021-02-02,上海机场：四季度亏损扩大 免税店业务收入与销售额脱钩
2021-02-02,多家机构“踩雷”上海机场，刚刚爆红的“公募一哥”张坤也中招！后市怎么走？机构分歧有点大
2021-02-01,【盘面全览02-01】春季躁动降温 港股继续疯！
2021-02-01,预亏超12亿元！上海机场一字跌停，中金、高盛纷纷下调评级
2021-01-29,上海机场2020年预计亏损12.1亿-12.9亿 飞机起降架次大幅下降
2021-01-29,上海机场：2020年预亏12.1亿元至12.9亿元
2021-01-27,[上海机场]上海两大机场的春运:常态化防控下的安心与舒心
2021-01-17,[上海机场]虹桥机场“自助刷脸”无接触登机服务扩展至T2
2021-01-15,上海机场(600009.SH)12月旅客吞吐量同比下降67.93%
2020-12-30,[上海机场]大风、雨雪、冰冻同时来袭 机场人在寒潮中坚守空中门户
2020-12-21,上海机场：拟2亿元参设首期机场航空产业基金 聚焦以“四型机场”为核心赋能产业领域企业
2020-12-21,上海机场(600009.SH)：决定以2亿元与相关意向合作方发起设立首期产业基金
2020-12-16,上海机场(600009.SH)11月旅客吞吐量同比下降58.34%
2020-12-04,上海机场副总经理董卫辞职 黄铮霖和张健出任副总经理
2020-11-10,上海机场 免税店项目经营权转让第三季度暂估营业收入0.8亿元
2020-11-10,"[上海机场]进博会今日闭幕,上海浦东和虹桥机场保障返程客流安心出行"
2020-11-06,上海机场可以上机了吗？
2020-11-01,上海机场前三季度亏损7.37亿由盈转亏 业务量同比大幅下降
2020-10-31,上海机场2020年前三季净利润亏损7亿 同比降118%
2020-10-31,上海机场：2020年前三季度主要财务指标
2020-10-16,[上海机场]上海浦东国际机场举行全要素应急救援综合演练
2020-10-13,上海机场：2020年第一次临时股东大会决议公告
2020-10-13,上海机场：第八届董事会第十次会议决议公告
2020-10-12,上海机场(600009.SH)：选举莘澍钧为董事长
2020-09-28,[上海机场]浦东机场开展国庆中秋主题营销活动
2020-09-16,[上海机场]虹桥机场东片区改造项目开发正式启动
2020-09-09,顺丰控股、中通快递、上海机场？交运板块牛股投资逻辑分享 | 集结令81期
2020-09-02,10年22倍！中药界的“茅台”市值超上海机场！超级品牌概念股来了 券商看好茅台破2000元
2020-08-31,上海机场2020年上半年亏损3.86亿由盈转亏 业务量同比大幅下降及营业成本增长
2020-08-28,上市公司晚间利空汇总：上海机场上半年净利亏损3.86亿元、横店影视上半年净利亏损3.06亿元
2020-08-28,上海机场：上半年亏损3.86亿元 上年同期盈利27亿元
2020-08-26,[上海机场]2020年上海机场赛区召开立功竞赛推进大会
2020-08-20,[上海机场]“错峰神器”:水蓄冷空调助浦东机场日减高峰用电15.7万度
2020-08-16,上海机场：7月旅客吞吐量293.40万人次 同比下降57.02%
2020-08-05,"[上海机场]台风远去,坚守的身影保障机场一切安好,还有神器助力提质增效"
2020-07-31,[上海机场]酷暑下的浦东机场入境防输入全闭环管理
2020-07-11,[上海机场]常态防疫措施已全覆盖 浦东机场助旅客暑期安心飞
2020-07-10,[上海机场]虹桥机场护您暑期安心出行
2020-07-03,"[上海机场]电子水尺,远程气象终端……浦东机场升级“智慧防汛”"
2020-06-24,上海机场：2019年年度股东大会决议公告
2020-06-16,上海机场：5月飞机起降24083架次同比下降45.05%
2020-06-16,上海机场：5月旅客吞吐量同比减少78.65%
2020-06-15,机场航运板块集体走弱 白云机场、春秋航空、上海机场跌逾3％
2020-06-12,"[上海机场]汛期已来,处于客运复苏期的上海机场提前准备"
2020-06-05,[上海机场]虹桥机场举办“ART SKY”第二届民谣音乐节
2020-06-02,上海机场：关于召开2019年年度股东大会的通知
2020-06-02,上海机场：第八届董事会第六次会议决议公告
2020-06-01,[上海机场]无门槛+亲民价:上海机场贵宾室邀您来直播间囤货
2020-05-28,"[上海机场]今天,虹桥机场喜提Shake Shack国内机场首店"
2020-05-28,"[上海机场]今天,虹桥机场喜提Shake Shack国内机场首店"
2020-05-16,[上海机场]浦东机场开通首条国产ARJ21支线飞机执飞的航线
2020-05-08,[上海机场]滑毯、车辆组合……“神器”提速浦东机场“客改货”防疫运输
2020-05-05,[上海机场]浦东机场货运航班高位运行保障挑战极限
2020-04-29,上海机场2020年第一季度净利8057.71万下滑94.21% 业务量同比大幅下降
2020-04-23,[上海机场]废弃口罩、防护服和隔离机组生活垃圾去了哪儿虹桥机场这样做
2020-04-22,[上海机场]浦东机场发布年度“十大服务举措”
2020-04-16,上海机场：3月份旅客吞吐量同比下降85.03%
