Time,Content
2021-11-22,中国联通(600050.SH)：10月5G套餐用户净增656.8万户
2021-11-10,司南导航中标2020年中国联通定位系统建设工程项目 拟签约金额为3001.6万（不含增值税）
2021-11-10,中国联通全国启动5G消息试商用 将成主要入口和载体
2021-11-10,中国联通发布5G消息试商用 全国商业化正式拉开序幕
2021-11-02,中国联通(600050.SH)：10月未回购股份
2021-10-27,大手笔增资！招商银行、中国联通持股，这家金融消费公司注册资本跃居行业第一
2021-10-21,【晚间公告抢先看】深南电A天然气发电上网电价调整、中国联通A股第三季度净利同比增长14%
2021-10-21,中国联通(600050.SH)：5G套餐用户9月净增数788.4万户
2021-10-21,中国联通A股：第三季度净利同比增长14%
2021-10-21,中国联通(600050.SH)第三季度净利润16.43亿元 同比增长14.1%
2021-10-18,奇安信首次中标中国联通防火墙集采 继中国移动后再获运营商大单
2021-10-08,中国联通(600050.SH)：9月份未回购股份
2021-09-23,中国联通(600050.SH)8月移动用户增134.2万户 固网用户增88.4万户
2021-09-02,中国联通(600050.SH)：8月份未回购股份
2021-08-31,中富通(300560.SZ)：收到中国联通相关项目的中标通知书 中标总金额约9592.33万元
2021-08-27,中国联通董事长王晓初辞职 刘烈宏出任 上半年公司净利40.33亿
2021-08-23,中国联通加快转型1.5万人推数字化 释放改革红利半年利润总额首破百亿
2021-08-20,中国联通2021年半年度净利40.33亿元 同比净利增加20.6%
2021-08-20,中国联通(0762.HK)高开5.62% 上半年净利同比增20.6% 拟分拆子公司智网科技至A股上市
2021-08-20,中国电信今日A股上市；中国联通拟分拆智网科技至A股上市；焦作万方披露洪灾损失
2021-08-20,中国联通净利增幅超20%
2021-08-20,运营商巨头频放大招！中国联通拟分拆子公司A股上市
2021-08-19,【公告抢先看】晚间重要公告：中信证券上半年净利121.98亿元、中国联通上半年净利40.33亿元
2021-08-19,中国联通：拟分拆智网科技至A股上市
2021-08-19,中国联通A股半年报：上半年净利40.33亿元 同比增长20%
2021-08-19,中国联通(600050.SH)半年度净利润升20.6%至40.33亿元 拟10派0.488元
2021-08-19,5G领涨！中国联通、卓胜微飘红，5G50ETF（159811）回暖上涨
2021-08-02,中国联通(600050.SH)：截至7月底已回购1.66%股份
2021-07-29,中国联通(600050.SH)：联通运营公司成功发行合计48亿元的两期超短融
2021-07-20,中国联通(600050.SH)6月5G用户净增723.6万户
2021-07-01,中国联通：截至6月30日已支付22亿回购1.66%股份
2021-06-30,中国联通(600050.SH)截至6月底已耗资约22.05亿元回购1.66%的股份
2021-06-25,中国联通(600050.SH)：联通运营公司成功发行20亿元超短融
2021-06-22,中国联通(600050.SH)：2020年度权益分派10派0.669元 股权登记日6月29日
2021-06-22,中国联通5G套餐用户达1.061亿户，今年前5月净增3526.4万户
2021-06-21,中国联通(600050.SH)5月移动用户增24.9万户 固网用户增65.7万户
2021-06-21,佳力图：公司主要客户为中国移动、中国电信、中国联通等运营商等 亦系华为供应商
2021-06-18,中国联通(600050.SH)：CFO兼董秘朱可炳因工作调动辞职
2021-06-15,网宿科技：贵司对中国联通的股权投资目前没有减持意向
2021-06-11,中国联通董事李福申辞任
2021-05-31,日海智能：公司未参与中国联通雁飞5G模组项目
2021-05-20,中国联通(600050.SH)4月移动用户增18.5万户 固网用户增70.7万户
2021-05-14,法本信息：公司合作的主要客户包括：平安、腾讯、阿里、中国联通等
2021-05-11,中国联通(600050.SH)截至5月10日累计斥资14.02亿元回购1.06%股份
2021-05-07,中国联通(600050.SH)截至4月末累计回购2.52亿股
2021-04-22,中国联通2021年第一季度净利增长21.2% 网间话务量上升
2021-04-21,中国联通(600050.SH)一季度扣非净利升32.1%至21.60亿元
2021-04-21,中国联通A股：一季度净利润同比增长21.2%
2021-04-19,中贝通信(603220.SH)：预中标约2.89亿元的中国移动及中国联通相关项目
2021-04-15,中国联通：公司在智慧城市、旅游、工业互联网、网络安全、人口大数据等领域的产品能力和市场份额显著提升
2021-04-15,中国联通：公司相关回购进展符合法律法规的规定及公司既定的回购股份方案
2021-04-15,中国联通：截至2021年3月31日 公司通过集中竞价交易方式已累计回购股份49865725股
2021-04-11,中国电信、中国联通、中国移动的A股“三国杀”
2021-04-02,中国联通(600050.SH)：约2.1838亿股限制性股票将解锁上市流通
2021-04-02,中国联通2.14亿元回购股份
2021-04-02,中国联通(600050.SH)截至3月末累计斥资2.14亿元回购4986.57万股
2021-03-24,海格通信：公司全资子公司海格怡创主要客户包括中国移动、中国电信、中国联通、中国铁塔等
2021-03-22,中国联通(600050.SH)2月移动用户减2万户 固网用户增25.6万户
2021-03-19,中国联通：2020年业绩个位数增长 资本开支增至676.5亿
2021-03-16,中国联通(600050.SH)首次回购604.47万股 涉资2744.56万元
2021-03-16,中国联通5G用户7083万渗透率23% 与电信共建5G基站节约成本760亿
2021-03-12,个人业绩贡献不达标 中国联通取消1000多名员工股权激励
2021-03-12,中国联通去年净利55亿元同比增10.8% 今股价涨1%
2021-03-12,中国联通：2020年净利润55亿元，5G套餐用户达7083万户
