Time,Content
2021-12-01,中国石油化工股份(00386.HK)：标的资产所有权已转移至买方
2021-11-29,中国石油化工股份(00386.HK)：马永生获委任为董事长
2021-10-28,中国石油(601857.SH)第三季度扣非净利润230.13亿元 同比增长168%
2021-10-28,中国石油：第三季度净利220.89亿元 同比降44.8%
2021-10-21,中国石油股份(00857.HK)：侯启军及任立新获选为董事
2021-10-18,中国石油化工股份(00386.HK)10月28日举行董事会会议审批三季度业绩
2021-10-11,中国石油股份(00857.HK)10月28日召开董事会会议审批三季度业绩
2021-09-29,油气股集体回调 中国石油一度跌超6%
2021-09-15,涨停复盘：三大股指全线调整，中国石油3天涨逾15%，风电、光伏、化工再获资金扎堆
2021-09-15,午评：沪指涨0.31%创业板指跌0.87%，风电、光伏板块爆发，中国石油大涨逾6%
2021-09-14,涨停复盘：鸿蒙概念多股“20cm”涨停，中国石油重回万亿市值，锂矿现天价拍卖，产业链继续疯狂？
2021-09-14,什么情况？中国石油突然暴拉8.55%！3万多股东懵了，25倍芯片大牛股继续跌停，超20亿资金排队出逃
2021-09-14,高盛花旗齐看高油价，港A石油股大涨：中国石油A股涨超8%，H股涨5%
2021-09-14,午评：沪指震荡创业板指涨超2%，石油行业爆发中国石油大涨8.55%，锂电池、鸿蒙概念抢眼
2021-09-08,中国石油(601857.SH)：2021半年度分红派息10派1.304元 股权登记日9月16日
2021-09-08,中国石油化工股份(00386.HK)半年度A股每股现金红利0.16元 股权登记日9月16日
2021-09-08,中国石油化工股份(00386.HK)：上海石化与巴陵石化签订合资合同
2021-09-03,中国石油：公司副总裁凌霄因个人原因辞任
2021-09-03,中国石油股份(00857.HK)：凌霄辞任公司副总裁职务
2021-08-27,日赚近3亿元！中国石油盈利创7年同期最好水平，户均持股136.88万元
2021-08-27,中国石油股份(00857.HK)遭贝莱德减持1335万股
2021-08-26,中国石油股份(00857.HK)：聘任任立新担任高级副总裁
2021-08-26,中国石油(601857.SH)半年度业绩扭亏为盈至530.36亿元
2021-08-26,中国石油股份(00857.HK)上半年净利润530.37亿元 同比扭亏
2021-08-26,中国石油上半年净利润530.37亿元，同比扭亏
2021-08-25,中国石油股份(00857.HK)：建议选举及委任侯启军及任立新为公司董事
2021-08-17,中国石油化工股份(00386.HK)8月27日举行董事会会议审批半年度业绩
2021-08-09,中国石油股份(00857.HK)8月25日及26日举行董事会议审批中期业绩
2021-08-06,比亚迪A股再创历史新高 市值超越中国石油进入A股前十
2021-08-04,A股历史又将改写！比亚迪股价突破300元，总市值紧追中国石油
2021-08-02,中国石油化工股份(00386.HK)：张玉卓辞任董事长职务
2021-07-21,中国石油化工股份(00386.HK)上半年完成原油产量1.38亿桶 同比下降1.5%
2021-07-20,中国石油聘任朱国文担任公司副总裁
2021-07-01,中国石油2021年上半年预计净利将增加750亿-900亿 油气产品需求增长
2021-07-01,中国石油：预计上半年净利润同比增加750亿-900亿元 实现扭亏为盈
2021-07-01,中国石油(601857.SH)预计上半年净利润同比增加750亿-900亿元 实现扭亏为盈
2021-06-22,午评：沪指涨0.78%创业板指跌0.17%，石油行业爆发中国石油大涨5%
2021-06-20,中国石油(601857.SH)2020年度末期A股分红派息10派0.8742元 股权登记日为6月28日
2021-06-11,中国石油(601857.SH)涨6.52% 创2020年2月以来新高
2021-06-08,中国石油化工股份(00386.HK)A股每股现金红利0.13元 股权登记日6月16日
2021-05-28,中国石油股份(00857.HK)：李文东辞任职工代表监事职务
2021-05-25,中国石油化工股份(00386.HK)：“12石化02”将于6月1日开始付息
2021-05-18,两大因素助推 中国石油AH股均创逾1年新高
2021-05-10,中国石油股份(00857.HK)：李凡荣辞任非执董及副董事长职务
2021-05-02,中国石油一季度实现净利277亿元 创近7年同期最好水平
2021-04-30,中国石油：公司占国家石油管道公司股份比例比例为29.9%
2021-04-30,扭亏为盈！中国石油一季度净利润277亿元
2021-04-30,中国石油：公司整体薪酬费用同比下降约7% 高级管理人员薪酬费用下降幅度更大
2021-04-30,中国石油：除控股股东外公司实际流通股占比不足20%
2021-04-30,中国石油：去年公司主要成本费用指标同比均实现硬下降
2021-04-30,中国石油：公司2020年在成本削减方面确实取得了较好的成果
2021-04-30,中国石油：油价每上升1美元/桶 公司利润增加40亿元左右
2021-04-30,中国石油：公司下属公司抢建22条全自动口罩生产线最高日产量120万只
2021-04-30,中国石油：下半年公司将继续保持稳定的派息政策
2021-04-30,中国石油：公司继续积极寻找海外低成本资源投资机会
2021-04-30,中国石油：目前公司没有参与可燃冰项目
2021-04-30,中国石油：油价涨跌对公司各业务板块影响不一
2021-04-30,中国石油：预计国际油价将保持在中位区间运行
2021-04-30,中国石油：公司对油气的采购决策也需要根据生产设备条件、种价格波动和进出口税率进行动态调整
2021-04-30,中国石油：公司国内自产原油根据不同的质量、产量与国际同类原油指导价格接轨
2021-04-30,中国石油：公司将推动天然气产量快速增长 到2025年占比提高到55%左右
2021-04-29,中国石油(601857.SH)一季度业绩扭亏为盈至277.19亿元
2021-04-29,中国石油股份(00857.HK)一季度实现归母净利277.21亿元
2021-04-29,中国石油：一季度实现净利润277.21亿元
2021-04-28,中国石油化工股份(00386.HK)：一季度实现归母净利185.43亿元
2021-04-28,中国石油：公司股息每年分配两次
2021-04-28,中国石油：公司转产扩产医用原料65.7万吨、生产熔喷料1259吨、熔喷布800多吨
2021-04-26,中国石油化工股份(00386.HK)遭Schroders Plc减持5527.8万股
2021-04-15,中国石油化工股份(00386.HK)4月28日召开董事会审批一季度业绩
2021-04-14,中国石油化工股份(00386.HK)获GIC Private Limited增持1000万股
2021-04-06,晶奇网络IPO：自称服务政府部门和医疗卫生机构 中国石油成前五大客户
2021-04-01,中国石油(601857.SH)出售北京管道公司60%股权和大连LNG公司75%股权交割先决条件已获满足
2021-03-29,“三桶油”去年净利均大跌：中海油下滑近六成，中国石油赚得最少，疫情下低碳转型提速
2021-03-29,“三桶油”2020年度业绩PK: 中海油净利下滑近6成，中国石油赚得最少
2021-03-26,中国石油：2020年净利同比降近六成，炼油毛利空间收窄
2021-03-25,中国石油(601857.SH)：公司总裁变更为黄永章
2021-03-25,中国石油(601857.SH)：2020年度净利降58.4%至190.06亿元 拟10派0.8742元
2021-03-25,中国石油股份(00857.HK)：健康、安全与环保委员会更名及职责扩展
2021-03-25,中国石油股份(00857.HK)获贝莱德增持875.6万股
2021-03-25,扬帆新材：公司近期与中国石油化工股份有限公司石家庄炼化分公司共同成立了一家合资公司
2021-03-20,下周看点：中国石油等一批大盘股将公布年报 13只新股发行
2021-03-19,下周看点：中国石油等一批大盘股将公布年报
2021-03-15,中国石油股份(00857.HK)遭贝莱德减持609.6万股
2021-03-12,中国石油股份(00857.HK)获贝莱德增持5482.8万股
2021-03-09,中国石油股份(00857.HK)3月24日及25日举行董事会会议审批年度业绩
2021-03-04,动力源：目前已在雄安参建雄安高铁站地下停车库充电桩、中国石油加油站充电桩等项目
2021-03-02,中国石油化工股份(00386.HK)遭GIC Private Limited减持4056.6万股
2021-01-30,中国石油2020年预计净利同比减少250亿-290亿 上一年为456.77 亿元
2021-01-29,中国石油2020年净利润腰斩
2021-01-25,[云天化]中国石油和化学工业联合会表彰先进 云天化揽下云南省全部荣誉
2021-01-22,[兴发集团]公司上榜“十三五”中国石油和化工典范榜
2021-01-22,[航天信息]航天信息与中国石油规划总院区块链应用共研项目正式启动
2021-01-21,多氟多荣登“十三五”中国石油和化工创新典范榜
2021-01-20,[多氟多]多氟多荣登“十三五”中国石油和化工创新典范榜
2021-01-18,中国石油化工股份(00386.HK)获贝莱德增持1552万股
2021-01-18,[阳煤化工]阳煤化机上榜“十三五”中国石油和化工典范榜·创新典范
2021-01-18,[美思德]美思德荣膺“十三五”中国石油和化工行业创新典范
2021-01-18,[广电网络]中国石油陕西销售公司来广电智慧社区公司考察交流
2021-01-16,[中化国际]圣奥化学上榜“中国石油和化工典范榜·创新典范”
2021-01-15,中国石油化工股份(00386.HK)2020年原油产量2.8亿桶 同比减少1.41%
2021-01-14,动力源：公司光储产品应用到南方电网、中国邮政 中国石油 中国铁塔等相关项目中
2021-01-07,易尚展示：据媒体公开信息 中国石油昆仑能源有建设“能量站”的计划
2020-12-31,[玲珑轮胎]玲珑轮胎研发项目获2020年度中国石油和化学工业联合会技术发明一等奖
2020-12-28,中国石油股份(00857.HK)遭贝莱德减持2085.4万股
2020-12-25,[东华科技]东华科技荣获“2020年度中国石油和化工行业知识产权示范企业”称号
2020-12-22,中国石油转让两公司股权
2020-12-22,中国石油转让两公司股权
2020-12-22,中国石油：下属公司408.86亿元转让北京管道公司60%股权和大连LNG公司75%股权给国家管网集团
2020-12-22,中国石油(601857.SH)：昆仑能源拟出售北京管道公司60%股权和大连LNG公司75%股权
2020-12-21,[亿华通]中国石油各分公司领导一行赴亿华通考察
2020-12-19,[泰和科技]公司荣获“中国石油和化工行业技术创新示范企业”称号
2020-12-16,[新安股份]新安集团荣列“2020中国石油和化工民营企业销售收入百强”
2020-12-10,[海油发展]中海油常州环保涂料有限公司喜获2020年中国石油和化工行业绿色发展大会双奖
2020-12-08,中国石油股份(00857.HK)遭贝莱德减持2774万股
2020-12-07,[泛海控股]中标中国石油商业财险公司准入资质 亚太财险非车险发展再提速
2020-12-05,[三友化工]三友集团顺利通过2020年度中国石油和化工行业知识产权示范企业评审
2020-12-04,[山西焦化]山西焦化股份有限公司荣登2020中国石油和化工企业500强及中国石油和化工上市公司百强企业榜单
2020-12-03,[澄星股份]中国石油和化学工业联合会吴甫副会长来我司调研
2020-12-03,[神开股份]杭州丰禾论文在中国石油学会第二十一届测井年会上获奖
2020-12-01,[云图控股]热烈祝贺云图控股荣获“2020 中国石油和化工企业 500 强”等三项大奖!
2020-11-27,[兴图新科]兴图新科获“中国石油天然气股份有限公司塔里木油田分公司市场准入证”
2020-11-23,[神开股份]我司参加中国石油和石油化工设备工业协会第九届会员代表大会并作专题报告
2020-11-19,[东华科技]中国石油和化工勘察设计协会领导到东华科技调研
2020-11-17,湖北8大类产品抽查不合格率5.5% 中国石油木林森登榜
2020-11-16,中国石油化工股份(00386.HK)获GIC Private Limited增持126.2万股
2020-11-12,[光华科技]喜报!光华科技再次荣登中国石油和化工500强
2020-11-05,[陕天然气]公司总经理陈东生与中国石油天然气管道工程有限公司座谈交流
2020-10-30,中国石油三季度日赚超4亿 是茅台3.5倍！A股最赚钱公司榜
2020-10-30,中国石油大幅扭亏 三季度盈利400亿
2020-10-30,中国石油：2020年前三季度主要财务指标
2020-10-30,[兴发集团]2020中国石油和化工企业500强兴发集团位列第45位
2020-10-29,刚刚，中国石油披露，三季度日赚超4亿，是茅台3.5倍！A股最赚钱公司榜来了，养猪大王日赚亿元
2020-10-29,中国石油(601857.SH)：第三季度净利同比增353.6%至400.5亿元
2020-10-26,[云涌科技]云涌科技亮相中国石油石化企业信息技术交流大会
2020-10-24,[航锦科技]航锦科技荣列2020中国石油和化工企业500强
2020-10-23,[丰乐种业]丰乐农化首次跨入中国石油和化工企业500强
2020-10-23,[绿盟科技]数字新基建 赋能新未来|绿盟科技出席2020中国石油石化企业信息技术交流大会
2020-10-22,[天原集团]中国石油和化学工业联合会李寿生会长考察调研天原集团
2020-10-22,[新安股份]新安集团荣膺2020中国制造业500强、中国石油和化工企业500强、浙江省制造业百强企业
2020-10-21,[四川美丰]上榜中国石油和化工企业500强
2020-10-20,"[桐昆股份]2020中国石油和化工企业500强发布,桐昆控股位列第20位!"
2020-10-15,[东华科技]中国石油和化学工业规划院院长李君发一行到东华科技调研
2020-09-23,[多氟多]中国石油和化学工业联合会副会长李彬一行莅临多氟多调研
2020-09-16,中国石油：召开2020年第三次临时股东大会的通知
2020-09-15,[海油发展]海油发展与中国石油大学(北京)成立海上风电工程技术联合研究中心
2020-09-14,中国石油：2020年半年度A股分红派息实施公告
