Time,Content
2021-11-30,三安光电(600703.SH)：控股股东解除质押550万股
2021-11-29,三安光电(600703.SH)：非公开发行A股股票申请获证监会受理
2021-11-24,三安光电(600703.SH)：控股股东三安电子解押7150万股
2021-11-19,三安光电：在投项目收益不及预期 大基金再度减持
2021-11-18,三安光电(600703.SH)：控股股东质押4800万股
2021-11-15,三安光电(600703.SH)：第四期员工持股计划尚未买入公司股票
2021-11-09,三安光电：不存在与控股股东及其关联方联合或共管账户情况
2021-11-09,三安光电(600703.SH)：子公司三安半导体收到补贴款1亿元
2021-11-05,三安光电(600703.SH)：大基金已减持4479.33万股 减持计划实施过半
2021-11-05,三安光电：大基金累计减持1%公司股份
2021-10-29,三安光电(600703.SH)绩后涨近5% 三季度业绩快速改善
2021-10-28,三安光电(600703.SH)：第三季度净利增32.56%至4.02亿元
2021-10-28,三安光电：第三季度净利润4.02亿元 同比增长32.56%
2021-10-21,三安光电(600703.SH)：控股股东质押3600万股
2021-10-18,三安光电(600703.SH)：国家集成电路产业投资基金已累计减持1%的股份
2021-10-14,三安光电拟募95亿提升竞争力 借壳上市14年直接融资177亿促产业升级
2021-10-12,三安光电跌3.8% 海通证券安信证券高点唱多
2021-10-08,三安光电(600703.SH)：控股股东解质1220万股、三安电子解质2200万股
2021-09-30,三安光电传来两利好：拟募资79亿元抢占Mini/Micro LED高地 员工持股计划规模16亿元
2021-09-29,三安光电跌5.07% 海通证券安信证券高点唱多
2021-09-29,三安光电(600703.SH)：拟定增募资不超79亿元 用于湖北三安光电Mini/Micro显示产业化项目等
2021-09-29,三安光电(600703.SH)：拟推第四期员工持股计划
2021-09-29,三安光电(600703.SH)：子公司收到设备补贴款1.05亿元
2021-09-29,三安光电：拟定增募资不超过79亿元 用于Mini/Micro显示产业化项目及补充流动资金
2021-09-28,三安光电(600703.SH)：控股股东质押1220万股及解押990万股
2021-09-01,三安光电跌6.66% 长江证券高点唱多
2021-09-01,为实现股东良好回报，大基金拟减持三安光电不超过2%的股份
2021-09-01,三安光电(600703.SH)跳空低开6.28% 遭大基金减持
2021-09-01,开盘：沪指近乎平开深成指微涨，三安光电遭大基金减持股价跌逾6%
2021-09-01,4连板工业母机概念股提示风险；亿纬锂能称未与特斯拉合作洽谈；大基金拟减持三安光电
2021-09-01,三安光电：大基金拟减持股份不超8959万股
2021-08-31,三安光电股东大基金拟减持不超8958.68万股公司股份 上半年公司净利8.84亿
2021-08-31,三安光电(600703.SH)：大基金拟减持不超2%股份
2021-08-17,三安光电控股股东三安电子质押2000万股 用于生产经营
2021-08-17,三安光电跌6% 上月末长江证券海通证券唱多
2021-08-13,三安光电跌3% 兴证全球基金董承非2只基金持股
2021-08-06,虚胖的千亿光电巨头：扣非净利润仅增长2.14% 三安光电价值几何？
2021-08-05,三安光电连续大涨后回调 董承非有无落袋为安
2021-08-04,三安光电(600703.SH)：控股股东解押3500万股
2021-08-02,三安光电(600703.SH)：控股股东解押800万股
2021-08-02,方正证券：三安光电优势地位有望进一步增强，维持“强烈推荐”评级
2021-08-02,三安光电二季度营收近34亿创新高 市场回升存货周转天数连续四季度下降
2021-07-31,上半年净利增四成 三安光电股价迭创历史新高
2021-07-29,三安光电2021年上半年净利8.84亿增长39.18% 集成电路产品销量增长
2021-07-29,【公告抢先看】晚间重要公告：南大光电先进光刻胶开发与产业化项目通过验收、三安光电上半年净利8.84亿元
2021-07-29,三安光电：上半年营收增长71.38% 净利润增长39.18%
2021-07-29,三安光电：上半年实现净利8.84亿元 同比增长39%
2021-07-29,三安光电(600703.SH)：上半年净利增39.18%至8.84亿元
2021-07-22,3日2板的三安光电(600703.SH)：不存在未披露的重大信息
2021-07-22,【龙虎榜】三安光电7月22日成交明细
2021-07-22,Mini LED板块大幅拉升 三安光电大涨超9%再创新高
2021-07-22,LED产业链个股继续走强 三安光电创历史新高
2021-07-21,Mini LED板块延续强势 三安光电涨超7%创历史新高
2021-07-12,三安光电(600703.SH)：控股股东质押展期2850万股
2021-06-21,三安光电：公司主要从事化合物半导体所涉及的部分核心原材料、外延片生长和芯片制造
2021-06-21,三安光电：湖南三安半导体项目主要投资建设包括但不限于碳化硅等化合物第三代半导体的研发及产业化
2021-06-09,三安光电(600703.SH)：控股股东靳坤解押488.85万股
2021-06-09,三安光电(600703.SH)：湖南三安收到2亿元补贴款
2021-06-08,三安光电控股股东三安集团质押3700万股 用于生产经营
2021-06-08,三安光电(600703.SH)：控股股东质押3700万股
2021-06-07,三安光电：公司主要从事化合物半导体所涉及的部分核心原材料、外延片生长和芯片制造
2021-06-07,三安光电：其他收益是指与收益相关的政府补助
2021-06-07,三安光电：公司除新扩设备处于安装调试中 并逐步释放产能外 原有产能处于满产
2021-06-01,三安光电：拟为三安集成和厦门三安开展融资租赁提供不超35亿元担保
2021-05-28,三安光电控股股东三安电子质押5862.01万股 用于生产经营
2021-05-28,三安光电(600703.SH)：控股股东质押5862.01万股
2021-05-27,三安光电(600703.SH)：控股股东质押733万股及解押730万股
2021-05-21,三安光电(600703.SH)：控股股东解押及再质押980万股
2021-05-18,三安光电(600703.SH)：控股股东质押的8450万股延期购回
2021-05-17,三安光电连续3年扣非净利润大幅下降，集成电路大基金减持至8.47%
2021-05-14,三安光电：公司三安集成从事的碳化硅（SiC）电力电子器件主要应用于电动汽车、PFC电源、储能等领域
2021-05-14,三安光电：湖南三安半导体项目设备正陆续到厂 预计二季度试产运行
2021-05-14,三安光电：扣非净利润连续三年大幅下降 集成电路大基金减持逾20亿元
2021-05-13,三安光电(600703.SH)：控股股东质押1860万股及解押2170万股
2021-05-07,三安光电(600703.SH)：控股股东解押2109万股
2021-05-06,三安光电(600703.SH)：三安半导体收到1亿元补助款
2021-04-28,三安光电2020年净利10.16亿下滑21.73% 董事长林志强薪酬62.06万
2021-04-28,三安光电首季扣非净利降5成去年降6成 董承非悔增持？
2021-04-28,A股异动丨三安光电(600703.SH)跌4% 连续3年净利下滑
2021-04-27,三安光电：2020年净利润同比下降约22%，拟分红6.72亿
