Time,close,high,low,volume,open,return
2021-06-01,35.34,36.25,35.0,19784740.0,36.02,-0.046406338426711956
2021-06-02,33.7,35.58,33.45,32916401.0,35.5,-0.019881305637982245
2021-06-03,33.03,34.16,32.88,25997613.0,33.81,0.008477141992128403
2021-06-04,33.31,33.65,32.64,24974307.0,33.03,0.03302311618132676
2021-06-07,34.41,34.8,33.32,19441084.0,33.32,-0.01685556524266197
2021-06-08,33.83,34.87,33.69,17090077.0,34.69,0.0035471475022171017
2021-06-09,33.95,34.15,33.44,11414177.0,33.66,0.03976435935198805
2021-06-10,35.3,35.65,33.52,31733596.0,33.53,0.009065155807365447
2021-06-11,35.62,36.2,35.02,35280630.0,35.6,-0.04070746771476687
2021-06-15,34.17,35.47,33.51,27789801.0,35.47,-0.03482587064676631
2021-06-16,32.98,33.92,32.92,23820451.0,33.68,0.009702850212249857
2021-06-17,33.3,33.55,32.66,17928900.0,32.81,-0.02402402402402394
2021-06-18,32.5,33.7,32.33,22650717.0,33.25,0.024000000000000035
2021-06-21,33.28,33.4,31.9,17457118.0,32.3,-0.01382211538461541
2021-06-22,32.82,33.61,32.63,13578239.0,33.28,0.020109689213893864
2021-06-23,33.48,33.66,31.62,32438413.0,32.6,-0.02210274790919937
2021-06-24,32.74,33.44,32.5,16266168.0,33.19,0.0003054367745875996
2021-06-25,32.75,32.98,32.5,13117118.0,32.74,-0.012213740458015224
2021-06-28,32.35,32.78,32.11,13321186.0,32.73,0.005255023183925864
2021-06-29,32.52,33.12,32.31,12727272.0,32.48,0.022755227552275364
2021-06-30,33.26,33.38,32.39,15167888.0,32.52,-0.017739025856885037
2021-07-01,32.67,33.38,32.67,11304068.0,33.26,-0.034282216100397944
2021-07-02,31.55,32.5,31.37,24185506.0,32.5,-0.002852614896988902
2021-07-05,31.46,31.92,31.08,11628406.0,31.55,-0.006357279084551789
2021-07-06,31.26,31.55,31.0,10193717.0,31.55,0.0073576455534228044
2021-07-07,31.49,31.64,31.07,8623715.0,31.17,-0.037789774531597264
2021-07-08,30.3,31.65,30.0,28079542.0,31.58,0.016831683168316767
2021-07-09,30.81,30.92,29.52,19660098.0,30.26,0.051606621226874386
2021-07-12,32.4,32.95,30.61,32642451.0,30.99,0.025308641975308653
2021-07-13,33.22,33.89,32.44,28136222.0,32.8,-0.012642986152919979
2021-07-14,32.8,33.78,32.59,13726340.0,33.78,-0.009451219512194976
2021-07-15,32.49,33.1,32.12,9871401.0,32.64,-0.01538935056940608
2021-07-16,31.99,32.78,31.89,11426995.0,32.61,0.04126289465457968
2021-07-19,33.31,33.49,31.38,21239059.0,31.73,-0.03332332632842988
2021-07-20,32.2,33.0,31.93,14228278.0,33.0,0.09999999999999995
2021-07-21,35.42,35.42,31.91,52031347.0,31.91,0.03331451157538113
2021-07-22,36.6,37.17,34.91,64610691.0,35.5,0.002185792349726729
2021-07-23,36.68,37.18,35.45,33363471.0,37.02,-0.03871319520174487
2021-07-26,35.26,36.55,34.0,30309753.0,36.14,0.029211571185479332
2021-07-27,36.29,37.46,35.01,39102701.0,35.26,0.003857812069440633
2021-07-28,36.43,37.7,36.01,36071844.0,36.06,0.003019489431786973
2021-07-29,36.54,38.2,36.37,34049537.0,37.37,-0.02025177887246858
2021-07-30,35.8,36.76,35.39,19951203.0,36.69,0.10000000000000016
2021-08-02,39.38,39.38,36.6,44707266.0,36.6,0.04647028948704922
2021-08-03,41.21,42.91,39.9,66985593.00000001,40.0,0.004367871875758304
2021-08-04,41.39,41.88,40.32,35230971.0,41.38,-0.03334138680840789
2021-08-05,40.01,41.22,39.58,30353778.0,41.22,-0.020494876280929775
2021-08-06,39.19,40.3,38.4,27047232.0,40.0,0.05103342689461598
2021-08-09,41.19,41.2,38.82,38601673.0,38.85,0.0007283321194464953
2021-08-10,41.22,41.54,39.66,26826307.0,40.8,-0.024745269286753906
2021-08-11,40.2,41.14,40.05,13853165.0,40.69,-0.003482587064676631
2021-08-12,40.06,41.36,39.96,18300193.0,40.17,-0.05366949575636559
2021-08-13,37.91,39.56,37.9,26340853.0,39.23,0.012925349512002164
2021-08-16,38.4,39.06,37.6,13765117.0,37.89,-0.047395833333333345
2021-08-17,36.58,38.66,36.27,21479872.0,38.31,0.01831601968288687
2021-08-18,37.25,37.6,36.41,16030636.0,36.78,-0.029530201342281917
2021-08-19,36.15,38.52,35.8,31963144.0,37.7,-0.00276625172890737
2021-08-20,36.05,37.0,35.29,24914810.0,36.15,0.029403606102635295
2021-08-23,37.11,37.96,35.81,36524417.0,36.24,0.004311506332525025
2021-08-24,37.27,37.5,36.6,21614480.0,37.16,-0.03407566407298103
2021-08-25,36.0,37.55,35.4,23905458.0,37.45,-0.027777777777777776
2021-08-26,35.0,35.93,34.98,20560322.0,35.8,0.01028571428571427
2021-08-27,35.36,35.45,34.34,15167176.0,34.8,-0.01923076923076922
2021-08-30,34.68,36.38,34.46,20369518.0,36.02,-0.03402537485582467
2021-08-31,33.5,34.97,33.04,28510008.0,34.67,-0.004477611940298465
2021-09-01,33.35,33.79,32.72,17197305.0,33.69,-0.023088455772114037
2021-09-02,32.58,33.56,32.37,17166155.0,33.46,0.004297114794352381
2021-09-03,32.72,33.19,32.53,13611515.0,32.79,0.020171149144254392
2021-09-06,33.38,33.46,32.55,16108084.0,32.55,0.010185739964050217
