Time,close,high,low,volume,open,return
2021-08-05,40.49,41.24,40.17,15025272.0,40.28,-0.04124475179056561
2021-08-06,38.82,39.28,38.71,11207584.0,39.1,0.030396702730551256
2021-08-09,40.0,40.45,38.65,19214042.0,38.8,0.016249999999999966
2021-08-10,40.65,40.7,39.72,15118531.0,39.9,-0.004674046740467349
2021-08-11,40.46,41.12,40.18,13461477.0,40.4,-0.01186356895699466
2021-08-12,39.98,40.82,39.91,10243620.0,40.5,0.0017508754377188666
2021-08-13,40.05,40.25,39.58,7869027.0,39.94,0.00823970037453197
2021-08-16,40.38,40.69,39.99,9471265.0,40.04,-0.010401188707280873
2021-08-17,39.96,41.0,39.95,13880070.0,40.36,0.03753753753753754
2021-08-18,41.46,41.66,39.57,21377881.0,39.8,-0.02146647370959963
2021-08-19,40.57,41.41,40.52,13515011.0,41.1,-0.004683263495193437
2021-08-20,40.38,40.72,39.9,11777317.0,40.5,-0.003219415552253654
2021-08-23,40.25,40.59,40.02,8397383.0,40.19,0.006459627329192497
2021-08-24,40.51,40.6,39.86,13061687.0,40.12,-0.006418168353492916
2021-08-25,40.25,40.82,40.08,9288717.0,40.4,-0.013664596273291855
2021-08-26,39.7,40.2,39.7,9186495.0,40.17,0.025188916876574305
2021-08-27,40.7,41.17,40.05,17429351.0,40.05,-0.013513513513513617
2021-08-30,40.15,40.69,39.73,15255620.0,40.69,0.011706102117060994
2021-08-31,40.62,40.71,39.31,15684636.0,39.82,0.04751354012801575
2021-09-01,42.55,43.27,40.5,36574589.0,40.62,-0.002350176263219608
2021-09-02,42.45,42.8,42.01,19459994.0,42.36,0.006831566548881016
2021-09-03,42.74,43.41,41.89,18553711.0,42.8,0.006317267197005054
2021-09-06,43.01,43.43,42.31,15002608.0,42.4,0.0009300162752847977
2021-09-07,43.05,43.26,42.24,17022904.0,42.98,-0.0034843205574912562
2021-09-08,42.9,43.73,42.75,15788222.0,43.05,0.0020979020979021773
2021-09-09,42.99,43.04,42.29,12067580.0,42.85,0.002791346824842927
2021-09-10,43.11,44.25,43.04,20782895.0,43.05,-0.005335189051264135
2021-09-13,42.88,43.2,42.61,11269889.0,43.0,-0.025419776119403062
2021-09-14,41.79,43.1,41.7,14114333.0,42.85,-0.012203876525484518
2021-09-15,41.28,42.05,41.18,11069914.0,41.66,-0.0029069767441861566
2021-09-16,41.16,41.69,41.07,8528460.0,41.21,-0.006316812439261371
2021-09-17,40.9,41.35,40.68,7846831.0,41.07,-0.016870415647921706
2021-09-22,40.21,40.43,39.8,9640321.0,40.02,0.01765729917930865
2021-09-23,40.92,41.25,40.45,8078206.0,40.45,-0.008553274682306974
2021-09-24,40.57,41.3,40.5,6434562.0,41.04,0.011584914961794401
2021-09-27,41.04,41.48,40.55,10265771.0,40.57,0.005847953216374317
2021-09-28,41.28,41.52,40.67,8661913.0,40.94,-0.0026647286821705287
2021-09-29,41.17,41.24,40.5,8745734.0,41.03,-0.02453242652416821
2021-09-30,40.16,41.23,39.8,13781964.0,41.09,0.050298804780876574
2021-10-08,42.18,42.28,40.75,24267678.0,40.75,0.016358463726884726
2021-10-11,42.87,43.45,42.35,21287902.0,42.42,-0.003965477023559473
2021-10-12,42.7,43.45,42.3,15565288.0,42.42,-0.005386416861826791
2021-10-13,42.47,42.68,41.92,9221930.0,42.57,-0.01130209559689185
2021-10-14,41.99,42.95,41.94,7127091.0,42.47,-0.0014289116456299659
2021-10-15,41.93,42.34,41.74,8093930.0,42.0,-0.011209158120677293
2021-10-18,41.46,42.37,41.26,7760170.0,42.16,0.038350217076700346
2021-10-19,43.05,43.37,41.23,18811351.0,41.26,-0.011846689895470337
2021-10-20,42.54,44.46,42.2,21225718.0,43.13,0.02468265162200292
2021-10-21,43.59,44.25,42.61,26304919.0,42.75,-0.002523514567561517
2021-10-22,43.48,43.84,42.97,14624996.0,43.55,-0.007129714811407433
2021-10-25,43.17,43.35,42.72,11760853.0,43.3,-0.007412555015056758
2021-10-26,42.85,43.45,42.66,7719412.0,43.02,-0.012368728121353586
2021-10-27,42.32,42.93,42.15,11349942.0,42.67,-0.008742911153119032
2021-10-28,41.95,42.4,41.4,9932837.0,42.04,-0.06626936829559
2021-10-29,39.17,41.74,39.0,38736097.0,41.57,0.0005105948429919842
2021-11-01,39.19,39.29,38.35,14013588.0,38.9,-0.01403419239601932
2021-11-02,38.64,39.48,38.39,12545009.0,38.99,0.0005175983436851972
2021-11-03,38.66,38.95,38.5,7168317.999999999,38.63,-0.0012933264355922702
2021-11-04,38.61,38.76,38.43,7567116.0,38.7,-0.006475006475006475
2021-11-05,38.36,38.66,38.3,8683393.0,38.59,0.0010427528675703635
2021-11-08,38.4,38.62,37.79,7795971.000000001,38.34,-0.0033854166666665484
2021-11-09,38.27,38.67,38.07,6333548.0,38.54,-0.008622942252417177
2021-11-10,37.94,38.3,37.52,9592953.0,38.29,0.018450184501845095
2021-11-11,38.64,38.64,37.76,12362867.0,37.86,-0.0072463768115942325
2021-11-12,38.36,38.75,38.19,6827974.000000001,38.62,0.001564129301355638
2021-11-15,38.42,38.6,38.06,8199864.999999999,38.4,0.006246746486204968
2021-11-16,38.66,38.8,38.45,11007469.0,38.46,0.005431971029487865
2021-11-17,38.87,39.07,38.6,8732928.0,38.79,-0.011577051710830866
2021-11-18,38.42,38.75,38.33,6885202.0,38.75,0.008328995314940142
2021-11-19,38.74,38.88,38.3,9222487.0,38.41,-0.0038719669592152447
2021-11-22,38.59,38.79,38.43,5651993.0,38.63,0.007774034724021693
2021-11-23,38.89,38.98,38.52,8960431.0,38.6,0.006428387760349704
2021-11-24,39.14,39.18,38.6,8085121.000000001,38.98,-0.011241696474195139
2021-11-25,38.7,39.1,38.6,6750220.0,39.1,-0.010077519379844975
2021-11-26,38.31,38.59,38.19,5574693.0,38.58,-0.006003654398329521
2021-11-29,38.08,38.24,37.78,6084256.0,37.92,-0.004464285714285759
2021-11-30,37.91,38.3,37.88,5586123.0,38.15,0.012134001582695883
