Time,close,high,low,volume,open,return
2021-06-01,53.06,55.3,52.6,71890951.0,53.97,-0.018092725216735786
2021-06-02,52.1,54.54,51.6,58546863.0,52.6,-0.03454894433781198
2021-06-03,50.3,52.54,49.88,56018661.0,51.81,0.016500994035785397
2021-06-04,51.13,51.87,49.87,51865059.0,50.14,0.01701545081165651
2021-06-07,52.0,53.4,51.0,54124954.0,51.51,0.05961538461538464
2021-06-08,55.1,55.5,51.01,68126958.0,51.5,0.011978221415607924
2021-06-09,55.76,57.63,55.15,72825012.0,56.5,0.004124820659971377
2021-06-10,55.99,56.86,54.79,60896712.0,55.6,-0.07269155206286837
2021-06-11,51.92,56.48,50.6,99904714.0,55.99,-0.005585516178736501
2021-06-15,51.63,52.66,50.2,49303621.0,50.95,-0.023242300987797847
2021-06-16,50.43,51.96,48.2,58887138.0,51.2,0.007535197303192595
2021-06-17,50.81,51.7,49.58,41274474.0,50.53,0.06258610509742175
2021-06-18,53.99,54.8,50.6,68432115.0,51.24,0.0431561400259307
2021-06-21,56.32,56.54,53.6,70056132.0,54.27,-0.023082386363636312
2021-06-22,55.02,56.32,54.25,51563222.0,56.32,-0.009996364958197097
2021-06-23,54.47,55.44,53.07,48763237.0,54.09,-0.03800257022214063
2021-06-24,52.4,55.65,52.38,44154593.0,54.55,0.004198473282442727
2021-06-25,52.62,53.72,50.86,44986306.0,52.0,0.017673888255416187
2021-06-28,53.55,54.41,51.92,42360930.0,53.0,-0.02222222222222218
2021-06-29,52.36,54.5,52.19,43591765.0,53.18,0.015851795263559936
2021-06-30,53.19,53.2,51.17,37550588.0,51.89,-0.0637337845459673
2021-07-01,49.8,54.48,49.8,60913631.99999999,54.01,-0.0690763052208835
2021-07-02,46.36,48.99,46.35,57068337.0,48.99,-0.016177739430543573
2021-07-05,45.61,46.84,45.38,32302247.0,45.63,0.008112256084192008
2021-07-06,45.98,46.05,44.88,33133065.0,45.5,0.04915180513266649
2021-07-07,48.24,48.96,45.3,47894619.0,45.5,0.05783582089552237
2021-07-08,51.03,52.0,47.8,60972806.99999999,48.03,-0.009798157946306094
2021-07-09,50.53,51.8,49.98,48051089.0,51.03,0.01919651692064118
2021-07-12,51.5,53.06,49.34,51321957.0,50.6,-0.006213592233009714
2021-07-13,51.18,52.3,50.46,31364783.0,51.28,-0.04787026182102389
2021-07-14,48.73,50.88,48.7,45105631.0,50.58,0.009029345372460596
2021-07-15,49.17,50.18,48.37,27097946.0,48.5,0.1000610128126907
2021-07-16,54.09,54.09,48.85,78525583.0,49.24,0.01220188574597886
2021-07-19,54.75,56.33,53.54,96219852.0,55.9,0.021552511415525107
2021-07-20,55.93,56.56,53.98,79266465.0,54.2,0.040586447344895464
2021-07-21,58.2,58.6,54.97,87440723.0,55.0,0.003780068728522317
2021-07-22,58.42,59.3,56.68,65684643.99999999,57.98,0.039027730229373524
2021-07-23,60.7,62.98,56.43,96514231.0,58.32,-0.029654036243822145
2021-07-26,58.9,64.01,58.5,99500279.0,60.99,-0.029202037351443104
2021-07-27,57.18,60.81,56.08,92894225.0,57.83,-0.08009793634137807
2021-07-28,52.6,56.64,51.97,68952202.0,56.0,0.047338403041825135
2021-07-29,55.09,56.14,53.22,62939539.0,54.06,-0.004356507533127645
2021-07-30,54.85,56.8,53.8,53937047.0,55.01,0.07474931631722884
2021-08-02,58.95,60.02,54.07,76897023.0,55.5,-0.023070398642917714
2021-08-03,57.59,60.68,53.06,59625729.0,58.9,0.051050529605834304
2021-08-04,60.53,61.1,57.32,65288834.0,57.49,0.03998017511977534
2021-08-05,62.95,65.17,60.5,93148719.0,60.86,0.01556791104050829
2021-08-06,63.93,64.54,61.06,64656941.0,62.89,-0.0031284217112467205
2021-08-09,63.73,65.79,62.1,50255393.0,64.0,0.05444845441707212
2021-08-10,67.2,69.71,62.91,82785256.0,63.0,0.001190476190476165
2021-08-11,67.28,69.69,66.03,58762769.99999999,66.5,-0.07104637336504163
2021-08-12,62.5,67.23,62.5,78315263.0,66.66,0.0
2021-08-13,62.5,64.46,60.91,66827722.0,62.31,-0.013440000000000054
2021-08-16,61.66,63.39,61.11,38774906.0,62.02,-0.021245540058384613
2021-08-17,60.35,63.49,59.66,63095564.0,61.68,0.04722452361226183
2021-08-18,63.2,63.5,60.0,60465041.0,60.0,0.027689873417721517
2021-08-19,64.95,66.01,62.22,57977311.0,63.1,-0.03002309468822175
2021-08-20,63.0,65.5,62.84,43586641.0,64.1,0.049365079365079355
2021-08-23,66.11,67.83,63.24,61001210.0,63.63,0.02087430040841016
2021-08-24,67.49,68.22,63.18,67451149.0,64.0,-0.01674322121795815
2021-08-25,66.36,67.76,65.02,37625600.0,66.81,-0.012959614225437002
2021-08-26,65.5,68.22,65.48,45857267.0,65.8,-0.04122137404580157
2021-08-27,62.8,65.0,61.8,55110205.00000001,65.0,0.08996815286624213
2021-08-30,68.45,69.08,65.12,116075326.0,65.46,-0.005405405405405472
2021-08-31,68.08,70.5,66.55,83252921.0,68.45,-0.07256169212690948
2021-09-01,63.14,69.8,61.27,88319534.0,69.09,-0.0004751346214761029
2021-09-02,63.11,63.8,61.31,39948853.0,61.8,-0.06591665346220879
2021-09-03,58.95,63.07,57.23,69306424.0,62.0,0.012553011026293382
2021-09-06,59.69,59.69,57.72,34140483.0,58.5,0.008209080247947764
2021-09-07,60.18,61.61,58.8,37882441.0,59.63,-0.01113326686606849
2021-09-08,59.51,61.6,58.85,29509615.0,61.0,0.040497395395731876
2021-09-09,61.92,62.52,58.22,49712513.0,59.37,-0.025516795865633046
2021-09-10,60.34,61.76,60.2,36499639.0,61.76,-0.02850513755386155
2021-09-13,58.62,60.83,58.38,30575237.0,60.3,-0.029000341180484404
2021-09-14,56.92,59.79,56.77,36838777.0,58.6,0.007730147575544584
2021-09-15,57.36,58.05,54.98,36569449.0,56.63,-0.048291492329149165
2021-09-16,54.59,57.75,54.5,31545900.0,57.29,-0.03517127679062102
2021-09-17,52.67,55.5,51.27,44371477.0,54.59,0.01689766470476553
2021-09-22,53.56,54.78,51.58,30771102.0,52.0,0.0283793876026885
2021-09-23,55.08,55.26,53.59,33203557.0,53.59,-0.021968046477850417
2021-09-24,53.87,54.98,53.42,24617490.0,54.61,-0.01299424540560601
2021-09-27,53.17,54.9,52.11,27606207.0,53.5,0.033289448937370625
