Time,close,high,low,volume,open,return
2021-06-01,4.71,4.72,4.61,128459929.0,4.63,0.0
2021-06-02,4.71,4.77,4.68,132293892.0,4.73,0.008492569002123149
2021-06-03,4.75,4.82,4.74,132868875.0,4.76,-0.01263157894736834
2021-06-04,4.69,4.73,4.65,111174350.0,4.71,0.012793176972281365
2021-06-07,4.75,4.76,4.72,106802570.0,4.73,-0.006315789473684263
2021-06-08,4.72,4.75,4.7,80919951.0,4.73,0.03601694915254236
2021-06-09,4.89,4.9,4.75,228646166.0,4.76,0.004089979550102344
2021-06-10,4.91,4.94,4.84,146494571.0,4.85,0.05702647657841146
2021-06-11,5.19,5.31,4.92,439871268.0,4.93,0.007707129094412337
2021-06-15,5.23,5.35,5.15,329884758.0,5.21,0.01529636711281055
2021-06-16,5.31,5.43,5.21,327243836.0,5.33,-0.015065913370997963
2021-06-17,5.23,5.25,5.1,282219317.0,5.25,-0.015296367112810719
2021-06-18,5.15,5.21,5.09,196681969.0,5.15,-0.0077669902912621425
2021-06-21,5.11,5.22,5.06,186233261.0,5.2,0.052837573385518505
2021-06-22,5.38,5.45,5.19,301101530.0,5.2,0.0
2021-06-23,5.38,5.42,5.29,179770310.0,5.38,0.0018587360594795144
2021-06-24,5.39,5.42,5.32,132352359.0,5.38,0.0037105751391466536
2021-06-25,5.41,5.55,5.34,217172960.0,5.4,-0.011090573012939094
2021-06-28,5.35,5.52,5.35,160496395.0,5.48,-0.020560747663551298
2021-06-29,5.24,5.31,5.1,166082569.0,5.22,0.009541984732824393
2021-06-30,5.29,5.31,5.2,104135616.0,5.25,-0.009451795841209797
2021-07-01,5.24,5.32,5.17,131834225.0,5.31,-0.0019083969465648447
2021-07-02,5.23,5.44,5.21,228263366.0,5.35,-0.0076481835564053595
2021-07-05,5.19,5.24,5.08,168500655.0,5.21,0.01156069364161842
2021-07-06,5.25,5.27,5.21,108448875.0,5.24,-0.024761904761904742
2021-07-07,5.12,5.16,5.06,176769971.0,5.11,-0.02539062499999998
2021-07-08,4.99,5.09,4.94,201439206.0,5.05,0.0
2021-07-09,4.99,5.05,4.94,140322842.0,5.02,-0.012024048096192484
2021-07-12,4.93,5.06,4.92,151192147.0,5.05,0.004056795131845935
2021-07-13,4.95,5.0,4.88,130243825.0,4.93,-0.014141414141414198
2021-07-14,4.88,4.96,4.86,132631065.0,4.95,-0.0040983606557376175
2021-07-15,4.86,4.9,4.76,163533047.0,4.8,-0.008230452674897125
