Time,close,high,low,volume,open,return
2021-06-01,459.98,464.97,451.0,3605407.0,462.46,-0.011913561459193917
2021-06-02,454.5,463.6,450.04,3219060.0,461.78,0.03808580858085809
2021-06-03,471.81,486.2,454.21,5944136.0,454.21,0.015663084716305262
2021-06-04,479.2,483.33,471.82,4104798.0,471.9,0.041089315525876455
2021-06-07,498.89,503.0,483.0,5702696.0,484.02,-0.07322255407003543
2021-06-08,462.36,502.0,450.0,10284143.0,498.0,0.007872653343714824
2021-06-09,466.0,470.63,447.06,6306069.0,452.01,0.045729613733905584
2021-06-10,487.31,487.9,458.01,6369369.0,463.0,-0.03500851613962365
2021-06-11,470.25,485.0,464.06,6177455.0,482.2,0.03349282296650718
2021-06-15,486.0,487.85,466.71,4904893.0,470.07,-0.010329218106995847
2021-06-16,480.98,490.95,467.67,4262308.0,489.92,0.03374360680277758
2021-06-17,497.21,499.79,477.03,4434184.0,485.0,-0.0163914643711912
2021-06-18,489.06,498.0,480.01,5027194.0,495.9,-0.036314562630352085
2021-06-21,471.3,488.0,446.08,7698008.0,485.0,0.005728835136855482
2021-06-22,474.0,475.63,458.0,4454488.0,470.0,-0.08430379746835438
2021-06-23,434.04,476.5,432.0,10828275.0,476.5,0.022025619758547603
2021-06-24,443.6,450.0,417.05,8114067.0,430.0,0.0070108205590621205
2021-06-25,446.71,451.0,434.0,5274250.0,446.71,-0.0013207673882383985
2021-06-28,446.12,449.8,440.0,4730695.0,446.71,0.005783197346005523
2021-06-29,448.7,466.0,446.6,5368231.0,449.73,-0.0015600624024960745
2021-06-30,448.0,459.99,444.71,3644644.0,450.34,0.03125
2021-07-01,462.0,463.88,442.5,4603334.0,450.0,-0.06086580086580087
2021-07-02,433.88,455.84,432.39,6491385.0,455.63,-0.24227897114409516
2021-07-05,328.76,337.61,308.0,8527497.0,309.02,-0.023603844749969554
2021-07-06,321.0,328.88,312.0,8750742.0,320.0,0.021775700934579468
2021-07-07,327.99,329.71,317.01,6702489.999999999,318.69,0.03356809658831059
2021-07-08,339,350,330,9464961,330,-0.06578171091445431
2021-07-09,316.7,337.6,312.0,10635921.0,337.6,-0.01799810546258285
2021-07-12,311.0,316.88,294.2,9387549.0,316.88,0.0971061093247588
2021-07-13,341.2,342.0,318.2,13589985.0,335.0,0.0419988276670574
2021-07-14,355.53,358.88,336.36,10837650.0,339.2,0.052372514274463496
2021-07-15,374.15,376.61,350.0,9895414.0,357.06,-0.010797808365628662
2021-07-16,370.11,379.45,365.41,6948123.0,372.51,0.00997000891626813
2021-07-19,373.8,378.72,363.5,5860693.0,366.0,-0.0061530230069556215
2021-07-20,371.5,376.39,368.0,5257971.0,371.0,-0.009690444145356723
2021-07-21,367.9,374.5,361.0,8896715.0,371.0,-0.022343027996738166
2021-07-22,359.68,380.77,357.0,9069207.0,369.0,-0.013651023131672668
2021-07-23,354.77,360.0,349.0,5936631.0,357.0,-0.09800715956817088
2021-07-26,320.0,353.32,319.29,14672985.0,353.16,0.004250000000000043
2021-07-27,321.36,338.98,318.0,11957281.0,318.36,0.0015247697286532521
2021-07-28,321.85,323.89,299.01,14060951.0,315.92,-0.021283206462637944
2021-07-29,315.0,338.0,311.1,10590264.0,330.0,-0.09206349206349207
2021-07-30,286.0,309.0,283.5,16820348.0,309.0,0.08751748251748243
2021-08-02,311.03,313.57,267.36,21268032.0,273.0,0.00852007844902432
2021-08-03,313.68,318.32,292.0,11864057.0,303.0,-0.014919663351185943
2021-08-04,309.0,315.9,300.99,7692637.0,310.0,0.0008090614886731392
2021-08-05,309.25,317.9,293.88,8271657.000000001,300.0,-0.0011964430072756817
2021-08-06,308.88,315.74,300.2,7871800.0,308.73,0.0035936285936286378
2021-08-09,309.99,316.6,304.2,8726299.0,305.0,0.07258298654795316
2021-08-10,332.49,336.0,301.74,13489668.0,310.67,-0.024933080694156277
2021-08-11,324.2,334.71,320.0,8308764.0,327.0,-0.009870450339296696
2021-08-12,321.0,329.99,319.95,5597269.0,322.98,0.005295950155763204
2021-08-13,322.7,326.64,318.18,4849390.0,320.39,0.015184381778741972
2021-08-16,327.6,329.9,321.0,4668728.0,323.0,-0.0701770451770452
2021-08-17,304.61,327.63,302.0,8728518.0,327.61,-0.0005252618101835954
2021-08-18,304.45,309.58,295.0,8244414.0,305.61,-0.0175398259155854
2021-08-19,299.11,307.8,295.72,8066275.0,302.67,-0.09050182207214734
2021-08-20,272.04,292.2,269.3,16414073.0,289.9,-0.006763711218938508
2021-08-23,270.2,282.0,265.0,14164809.0,280.2,0.029237601776462008
2021-08-24,278.1,282.92,268.82,10509965.0,273.0,0.023193096008629947
2021-08-25,284.55,288.0,280.88,7489256.0,281.57,-0.03075030750307503
2021-08-26,275.8,282.54,270.0,7912864.0,282.54,0.01885424220449597
2021-08-27,281.0,293.1,273.0,12290456.0,276.5,-0.0036654804270461663
2021-08-30,279.97,286.32,271.71,9489498.0,284.0,-0.008750937600457354
2021-08-31,277.52,282.0,271.6,7139389.999999999,278.31,0.005296915537619009
2021-09-01,278.99,285.77,262.48,12898425.0,274.45,-0.03932040574931011
