Time,close,high,low,volume,open,return
2021-06-01,5.18,5.21,5.17,224514102.0,5.21,0.0019305019305020609
2021-06-02,5.19,5.21,5.14,257745154.0,5.18,-0.007707129094412337
2021-06-03,5.15,5.2,5.15,193708944.0,5.19,0.003883495145630985
2021-06-04,5.17,5.2,5.15,239708428.0,5.16,0.0
2021-06-07,5.17,5.18,5.16,147696207.0,5.18,0.005802707930367553
2021-06-08,5.2,5.2,5.16,196300035.0,5.17,-0.001923076923076882
2021-06-09,5.19,5.22,5.18,206147147.0,5.19,0.0019267822736030416
2021-06-10,5.2,5.22,5.18,205273227.0,5.19,-0.001923076923076882
2021-06-11,5.19,5.2,5.17,173573258.0,5.2,-0.005780346820809296
2021-06-15,5.16,5.19,5.15,181207362.0,5.18,0.0019379844961239896
2021-06-16,5.17,5.19,5.15,148655127.0,5.16,0.001934235976789127
2021-06-17,5.18,5.2,5.15,195878337.0,5.17,0.0
2021-06-18,5.18,5.18,5.16,153248858.0,5.17,-0.005791505791505668
2021-06-21,5.15,5.18,5.15,199664270.0,5.17,0.0019417475728154925
2021-06-22,5.16,5.18,5.15,178934078.0,5.16,-0.0038759689922481513
2021-06-23,5.14,5.17,5.14,252219354.0,5.16,0.01167315175097286
2021-06-24,5.2,5.2,5.14,246529721.0,5.14,0.005769230769230817
2021-06-25,5.23,5.25,5.18,246059460.0,5.19,-0.009560229445506828
2021-06-28,5.18,5.23,5.16,257634469.0,5.23,-0.0019305019305018896
2021-06-29,5.17,5.2,5.16,222693506.0,5.18,0.0
2021-06-30,5.17,5.18,5.16,154934253.0,5.18,0.017408123791102487
2021-07-01,5.26,5.26,5.16,277013740.0,5.17,-0.001901140684410606
2021-07-02,5.25,5.27,5.19,355189284.0,5.21,-0.00952380952380949
2021-07-05,5.2,5.24,5.18,276171905.0,5.23,-0.04807692307692307
2021-07-06,4.95,4.96,4.93,265763047.0,4.96,-0.0020202020202019773
2021-07-07,4.94,4.96,4.92,177670765.0,4.95,-0.010121457489878685
2021-07-08,4.89,4.95,4.88,288364812.0,4.94,-0.008179959100204507
2021-07-09,4.85,4.91,4.83,273742038.0,4.89,-0.016494845360824757
2021-07-12,4.77,4.88,4.75,505677367.0,4.87,-0.00419287211740033
2021-07-13,4.75,4.78,4.74,293278041.0,4.77,-0.008421052631578954
2021-07-14,4.71,4.75,4.68,302082855.0,4.75,0.008492569002123149
2021-07-15,4.75,4.77,4.69,277590851.0,4.71,-0.002105263157894692
2021-07-16,4.74,4.75,4.71,170407398.0,4.75,-0.0021097046413501657
2021-07-19,4.73,4.74,4.7,168375795.0,4.73,-0.004228329809725256
2021-07-20,4.71,4.72,4.7,102552924.0,4.71,-0.004246284501061481
2021-07-21,4.69,4.73,4.69,164625857.0,4.72,0.0042643923240937255
2021-07-22,4.71,4.72,4.69,147636965.0,4.7,-0.0021231422505307404
2021-07-23,4.7,4.72,4.69,139074561.0,4.71,-0.006382978723404308
2021-07-26,4.67,4.7,4.65,224591633.0,4.69,-0.010706638115631655
2021-07-27,4.62,4.67,4.61,208899200.0,4.66,0.010822510822510784
2021-07-28,4.67,4.68,4.6,247993418.0,4.61,-0.010706638115631655
2021-07-29,4.62,4.67,4.61,171680634.0,4.67,-0.006493506493506547
2021-07-30,4.59,4.62,4.57,184747154.0,4.62,0.0021786492374727207
2021-08-02,4.6,4.61,4.53,214322262.0,4.58,-0.004347826086956429
2021-08-03,4.58,4.59,4.55,135245787.0,4.59,-0.006550218340611408
2021-08-04,4.55,4.58,4.54,148301902.0,4.58,-0.002197802197802151
2021-08-05,4.54,4.57,4.53,109747157.0,4.55,-0.0022026431718061203
2021-08-06,4.53,4.55,4.51,158732842.0,4.55,0.004415011037527499
2021-08-09,4.55,4.57,4.51,192560063.0,4.52,0.002197802197802151
