Time,close,high,low,volume,open,return
2021-06-01,48.75,49.02,48.55,21807665.0,49.02,-0.008205128205128176
2021-06-02,48.35,48.74,48.3,21677218.0,48.74,0.0012409513960702206
2021-06-03,48.41,48.59,48.23,17361952.0,48.3,-0.0026853955794256448
2021-06-04,48.28,48.74,48.15,19608898.0,48.41,0.005592377796188815
2021-06-07,48.55,48.69,48.0,21614750.0,48.28,0.007826982492276056
2021-06-08,48.93,48.93,48.3,21957011.0,48.4,-0.0026568567341100054
2021-06-09,48.8,49.23,48.76,17984091.0,49.2,-0.007581967213114702
2021-06-10,48.43,49.1,48.43,19571881.0,48.82,-0.007020441874870872
2021-06-11,48.09,48.68,48.08,18815124.0,48.66,-0.019130796423372877
2021-06-15,47.17,48.28,47.06,24106813.0,48.1,-0.0019079923680306002
2021-06-16,47.08,47.4,46.57,24018819.0,47.21,-0.06775700934579434
2021-06-17,43.89,44.91,43.85,26520670.0,44.9,-0.025062656641604043
2021-06-18,42.79,43.91,42.57,32227153.0,43.89,-0.04370179948586112
2021-06-21,40.92,42.4,40.82,47810074.0,42.4,0.011485826001955007
2021-06-22,41.39,41.97,40.85,25946553.0,40.89,0.011838608359507174
2021-06-23,41.88,42.14,41.4,18373416.0,41.41,-0.009312320916905457
2021-06-24,41.49,42.09,41.21,14546330.0,42.0,0.014220294046758165
2021-06-25,42.08,42.21,41.5,17034117.0,41.65,0.0011882129277567554
2021-06-28,42.13,42.56,41.72,16124414.0,42.1,-0.023736055067647754
2021-06-29,41.13,42.2,41.13,17316954.0,42.2,-0.0019450522732799755
2021-06-30,41.05,41.53,40.8,16554327.0,41.11,0.01437271619975648
2021-07-01,41.64,41.94,40.41,27991847.0,41.0,-0.03146013448607114
2021-07-02,40.33,41.08,40.21,23452228.0,41.01,-0.0037193156459211156
2021-07-05,40.18,40.55,39.9,17210824.0,40.33,0.011448481831757115
2021-07-06,40.64,40.74,40.1,16399805.0,40.18,-0.0034448818897637934
2021-07-07,40.5,40.71,40.11,14192516.0,40.45,-0.02395061728395059
2021-07-08,39.53,40.5,39.5,25654083.0,40.49,-0.007842145206172584
2021-07-09,39.22,39.83,38.94,18715862.0,39.29,-0.0005099439061702198
2021-07-12,39.2,39.95,39.16,16923351.0,39.63,0.00025510204081627576
2021-07-13,39.21,39.48,38.92,16709956.0,39.2,-0.023208365212955974
2021-07-14,38.3,39.2,38.2,26785824.0,39.19,0.021671018276762544
2021-07-15,39.13,39.25,38.05,23023602.0,38.25,-0.012266802964477484
2021-07-16,38.65,38.99,38.52,14759684.0,38.98,-0.01526520051746433
2021-07-19,38.06,38.61,37.64,23961761.0,38.61,0.006568575932737782
2021-07-20,38.31,38.38,37.75,13268966.0,37.9,0.008091882015139523
2021-07-21,38.62,39.5,38.43,25172969.0,38.68,0.019161056447436615
2021-07-22,39.36,39.73,38.1,30256453.0,38.62,-0.014481707317073178
2021-07-23,38.79,39.67,38.74,21249857.0,39.4,-0.0440835266821346
2021-07-26,37.08,38.73,36.9,33626408.0,38.73,-0.04207119741100311
2021-07-27,35.52,37.38,35.48,32883191.0,37.1,0.0025337837837836794
2021-07-28,35.61,36.1,35.18,22638112.0,35.5,-0.008705419825891668
2021-07-29,35.3,36.11,35.01,25415863.0,35.96,0.00283286118980174
2021-07-30,35.4,35.8,34.65,22120676.0,35.29,0.09774011299435031
2021-08-02,38.86,38.94,34.62,73630550.0,35.4,0.008234688625836343
2021-08-03,39.18,39.88,38.08,59530528.0,38.8,0.005615109749872355
2021-08-04,39.4,39.63,38.71,36471581.0,39.1,0.017766497461929008
2021-08-05,40.1,40.49,38.85,41103035.0,39.28,-0.02019950124688285
2021-08-06,39.29,40.09,38.9,24732972.0,40.08,0.05421226775260887
2021-08-09,41.42,42.59,38.9,64593663.0,39.1,0.003380009657170463
2021-08-10,41.56,41.59,40.31,40955600.0,41.43,-0.012752646775745936
2021-08-11,41.03,41.95,40.9,27401467.0,41.55,-0.003655861564708715
2021-08-12,40.88,41.49,40.41,24457672.0,40.9,0.006604696673189726
2021-08-13,41.15,41.6,40.51,21320737.0,40.88,0.00680437424058326
2021-08-16,41.43,42.48,41.35,29902735.0,41.6,0.010378952449915513
2021-08-17,41.86,42.8,41.45,45576016.0,41.45,0.01696129956999524
