Time,close,high,low,volume,open,return
2021-06-01,3.25,3.26,3.24,178310087.0,3.26,0.012307692307692318
2021-06-02,3.29,3.29,3.23,361495367.0,3.25,0.0
2021-06-03,3.29,3.31,3.28,267426255.0,3.29,0.009118541033434591
2021-06-04,3.32,3.33,3.29,281208513.0,3.29,0.0
2021-06-07,3.32,3.33,3.29,280517455.0,3.32,0.009036144578313329
2021-06-08,3.35,3.35,3.29,368124274.0,3.32,0.0
2021-06-09,3.35,3.37,3.34,278743063.0,3.34,-0.008955223880597088
2021-06-10,3.32,3.37,3.31,254124399.0,3.34,0.0
2021-06-11,3.32,3.34,3.3,201129402.0,3.32,-0.012048192771084348
2021-06-15,3.28,3.33,3.27,220972569.0,3.32,-0.003048780487804813
2021-06-16,3.27,3.29,3.26,224681186.0,3.28,-0.058103975535168176
2021-06-17,3.08,3.13,3.07,309272058.0,3.09,-0.009740259740259822
2021-06-18,3.05,3.08,3.05,260288949.0,3.08,-0.006557377049180334
2021-06-21,3.03,3.06,3.02,253213497.0,3.06,0.0033003300330033767
2021-06-22,3.04,3.05,3.02,198914404.0,3.03,0.0
2021-06-23,3.04,3.05,3.03,177425824.0,3.03,0.006578947368421058
2021-06-24,3.06,3.06,3.03,207003086.0,3.04,0.0032679738562090806
2021-06-25,3.07,3.08,3.05,132684697.0,3.05,-0.006514657980456032
2021-06-28,3.05,3.08,3.04,142609236.0,3.07,-0.006557377049180334
2021-06-29,3.03,3.05,3.03,132939514.0,3.04,0.0
2021-06-30,3.03,3.05,3.03,164799333.0,3.03,0.0033003300330033767
2021-07-01,3.04,3.05,3.03,110927527.0,3.04,-0.003289473684210602
2021-07-02,3.03,3.05,3.03,130582829.0,3.04,0.0033003300330033767
2021-07-05,3.04,3.04,3.02,149388107.0,3.03,0.0032894736842104563
2021-07-06,3.05,3.05,3.03,131020315.0,3.04,-0.006557377049180334
2021-07-07,3.03,3.05,3.03,113428662.0,3.04,-0.00330033003300323
2021-07-08,3.02,3.05,3.02,176351173.0,3.04,0.0033112582781456247
2021-07-09,3.03,3.04,3.02,195685650.0,3.03,-0.00330033003300323
2021-07-12,3.02,3.04,3.02,204729217.0,3.04,0.0
2021-07-13,3.02,3.03,3.01,185575962.0,3.02,-0.00993377483443702
2021-07-14,2.99,3.03,2.98,297413002.0,3.03,0.003344481605351099
2021-07-15,3.0,3.01,2.99,158234441.0,2.99,-0.0033333333333332624
2021-07-16,2.99,3.01,2.99,135014220.0,3.0,0.003344481605351099
2021-07-19,3.0,3.01,2.99,133880534.0,2.99,0.0
2021-07-20,3.0,3.0,2.99,103930321.0,3.0,-0.0033333333333332624
2021-07-21,2.99,3.0,2.98,187615757.0,2.99,0.003344481605351099
2021-07-22,3.0,3.0,2.98,129534451.0,2.99,-0.0033333333333332624
2021-07-23,2.99,3.0,2.98,163241891.0,2.99,-0.0033444816053512477
2021-07-26,2.98,3.0,2.97,219835199.0,2.99,-0.00671140939597316
2021-07-27,2.96,2.99,2.96,227911352.0,2.98,0.0033783783783784566
2021-07-28,2.97,2.98,2.95,306646937.0,2.96,-0.00673400673400674
2021-07-29,2.95,2.98,2.95,163406246.0,2.97,-0.006779661016949158
2021-07-30,2.93,2.96,2.92,191968801.0,2.95,0.0034129692832763777
2021-08-02,2.94,2.95,2.9,236233754.0,2.92,-0.00680272108843538
2021-08-03,2.92,2.93,2.91,159535785.0,2.93,0.0
2021-08-04,2.92,2.93,2.91,132448861.0,2.91,-0.006849315068493157
2021-08-05,2.9,2.92,2.9,152128600.0,2.91,0.0034482758620690453
2021-08-06,2.91,2.91,2.9,102400332.0,2.91,0.0034364261168384146
2021-08-09,2.92,2.93,2.9,167823486.0,2.9,0.0
2021-08-10,2.92,2.93,2.91,142364007.0,2.92,0.010273972602739812
2021-08-11,2.95,2.96,2.92,308205959.0,2.92,-0.0033898305084746542
2021-08-12,2.94,2.95,2.93,121160392.0,2.94,-0.0034013605442176145
2021-08-13,2.93,2.94,2.92,90128249.0,2.93,0.0
2021-08-16,2.93,2.94,2.92,101268763.0,2.93,0.0
2021-08-17,2.93,2.95,2.93,178037724.0,2.93,0.010238907849829284
2021-08-18,2.96,2.97,2.92,236552293.0,2.92,-0.006756756756756763
2021-08-19,2.94,2.96,2.93,151186552.0,2.96,0.00680272108843538
2021-08-20,2.96,2.97,2.93,211841377.0,2.94,-0.0033783783783783066
2021-08-23,2.95,2.96,2.95,127369000.0,2.96,-0.0033898305084746542
2021-08-24,2.94,2.96,2.94,117760376.0,2.95,-0.0034013605442176145
2021-08-25,2.93,2.94,2.93,109946575.0,2.94,-0.003412969283276529
2021-08-26,2.92,2.94,2.92,122231834.0,2.93,0.0034246575342466545
2021-08-27,2.93,2.93,2.92,128252501.0,2.92,-0.003412969283276529
2021-08-30,2.92,2.93,2.91,197291201.0,2.92,0.013698630136986314
2021-08-31,2.96,2.96,2.91,266424336.0,2.92,0.010135135135135219
2021-09-01,2.99,2.99,2.95,338156721.0,2.95,-0.0033444816053512477
2021-09-02,2.98,2.99,2.97,160218107.0,2.98,0.010067114093959667
2021-09-03,3.01,3.01,2.97,217275144.0,2.99,0.0
2021-09-06,3.01,3.02,2.99,160102315.0,3.0,0.0033222591362127014
2021-09-07,3.02,3.04,2.99,245622390.0,3.01,0.006622516556291397
2021-09-08,3.04,3.05,3.01,208800294.0,3.03,0.0
2021-09-09,3.04,3.05,3.02,171636994.0,3.03,0.0
2021-09-10,3.04,3.08,3.03,326372357.0,3.04,-0.003289473684210602
2021-09-13,3.03,3.05,3.02,233139516.0,3.03,-0.013201320132013068
2021-09-14,2.99,3.05,2.99,283614513.0,3.04,-0.0033444816053512477
2021-09-15,2.98,3.0,2.97,200771159.0,2.99,-0.0033557046979865056
2021-09-16,2.97,3.0,2.97,263277400.0,2.98,0.003367003367003295
2021-09-17,2.98,2.99,2.97,189527408.0,2.97,-0.010067114093959667
2021-09-22,2.95,2.96,2.94,231919577.0,2.95,0.0033898305084745037
2021-09-23,2.96,2.98,2.95,198436817.0,2.96,-0.006756756756756763
2021-09-24,2.94,2.97,2.94,172857251.0,2.96,-0.0034013605442176145
2021-09-27,2.93,2.95,2.92,230452993.0,2.94,0.006825938566552906
2021-09-28,2.95,2.96,2.93,216021109.0,2.93,0.0033898305084745037
2021-09-29,2.96,2.97,2.93,248050713.0,2.94,-0.006756756756756763
2021-09-30,2.94,2.96,2.93,206052263.0,2.95,0.00680272108843538
2021-10-08,2.96,2.97,2.94,260039610.0,2.95,0.010135135135135219
2021-10-11,2.99,3.0,2.95,308489727.0,2.96,-0.0033444816053512477
2021-10-12,2.98,2.99,2.97,240611496.0,2.98,-0.00671140939597316
2021-10-13,2.96,2.98,2.96,142343745.0,2.98,-0.0033783783783783066
2021-10-14,2.95,2.97,2.95,133277879.0,2.97,0.0
2021-10-15,2.95,2.96,2.95,161284978.0,2.96,0.0033898305084745037
2021-10-18,2.96,2.96,2.94,201259136.0,2.95,-0.0033783783783783066
2021-10-19,2.95,2.96,2.95,148527619.0,2.95,0.0
2021-10-20,2.95,2.96,2.94,148281400.0,2.95,0.006779661016949158
2021-10-21,2.97,2.97,2.94,235727462.0,2.95,-0.0033670033670034445
2021-10-22,2.96,2.98,2.95,167106255.0,2.97,0.0
2021-10-25,2.96,2.97,2.95,143950637.0,2.96,-0.006756756756756763
2021-10-26,2.94,2.96,2.94,217735467.0,2.96,0.0
2021-10-27,2.94,2.95,2.93,161775136.0,2.94,-0.0034013605442176145
2021-10-28,2.93,2.94,2.92,158669249.0,2.94,0.0034129692832763777
2021-10-29,2.94,2.94,2.93,148746268.0,2.94,0.00680272108843538
2021-11-01,2.96,2.96,2.93,267299329.0,2.94,-0.01013513513513507
2021-11-02,2.93,2.96,2.92,304074436.0,2.96,0.0
2021-11-03,2.93,2.94,2.92,175212782.0,2.93,-0.003412969283276529
2021-11-04,2.92,2.94,2.92,175747451.0,2.93,0.0
2021-11-05,2.92,2.93,2.92,140045753.0,2.92,0.0
2021-11-08,2.92,2.93,2.92,133476075.0,2.92,0.0
2021-11-09,2.92,2.93,2.92,122066587.0,2.93,-0.0034246575342465023
2021-11-10,2.91,2.93,2.91,184956370.0,2.92,0.010309278350515396
2021-11-11,2.94,2.94,2.91,228879063.0,2.91,-0.0034013605442176145
2021-11-12,2.93,2.94,2.92,150743726.0,2.93,0.0
2021-11-15,2.93,2.94,2.92,142080997.0,2.93,0.0
2021-11-16,2.93,2.94,2.92,144486097.0,2.93,0.0
2021-11-17,2.93,2.94,2.92,177832960.0,2.93,0.0
