Time,close,high,low,volume,open,return
2021-06-01,13.36,13.62,13.32,42721770.0,13.55,0.007485029940119867
2021-06-02,13.46,13.55,13.26,41839004.0,13.36,-0.005200594353640437
2021-06-03,13.39,13.57,13.38,33721015.0,13.45,0.0022404779686332607
2021-06-04,13.42,13.52,13.32,39479591.0,13.38,-0.02384500745156485
2021-06-07,13.1,13.33,13.01,66262465.0,13.33,0.0
2021-06-08,13.1,13.22,13.06,39036857.0,13.15,0.0038167938931298255
2021-06-09,13.15,13.19,13.1,35700878.0,13.13,-0.007604562737642559
2021-06-10,13.05,13.19,13.05,35590081.0,13.15,0.0015325670498083964
2021-06-11,13.07,13.13,12.98,45237805.0,13.05,-0.029839326702371886
2021-06-15,12.68,13.06,12.68,55571749.0,13.06,0.016561514195583663
2021-06-16,12.89,12.99,12.56,46024364.0,12.6,0.0
2021-06-17,12.89,12.95,12.75,37088795.0,12.86,-0.009309542280837935
2021-06-18,12.77,12.87,12.62,39879241.0,12.85,-0.01957713390759593
2021-06-21,12.52,12.76,12.47,41477637.0,12.74,-0.017571884984025468
2021-06-22,12.3,12.65,12.25,59046742.00000001,12.52,0.009756097560975546
2021-06-23,12.42,12.47,12.29,51398614.0,12.32,-0.0016103059581320108
2021-06-24,12.4,12.53,12.33,39710672.0,12.4,0.005645161290322604
2021-06-25,12.47,12.5,12.36,36342555.0,12.42,-0.027265437048917388
2021-06-28,12.13,12.49,12.09,63618040.0,12.47,-0.010717230008244087
2021-06-29,12.0,12.2,11.98,52143370.0,12.13,0.0033333333333332624
2021-06-30,12.04,12.1,11.98,36109105.0,12.04,0.04152823920265781
2021-07-01,12.54,12.6,12.01,92740005.0,12.07,-0.03588516746411478
2021-07-02,12.09,12.49,12.06,56449667.00000001,12.48,-0.017369727047146327
2021-07-05,11.88,12.12,11.78,60937817.00000001,12.09,0.03619528619528617
2021-07-06,12.31,12.48,11.81,82571120.0,11.87,-0.011372867587327421
2021-07-07,12.17,12.38,12.12,38598696.0,12.23,-0.00410846343467549
2021-07-08,12.12,12.23,11.91,52880177.0,12.18,0.004950495049504992
2021-07-09,12.18,12.26,12.03,35368699.0,12.07,-0.013136288998357976
2021-07-12,12.02,12.28,12.01,47959190.0,12.28,0.0016638935108152725
2021-07-13,12.04,12.25,11.97,37467975.0,12.04,-0.020764119601328904
2021-07-14,11.79,12.05,11.76,48894855.0,12.05,0.0008481764206956374
2021-07-15,11.8,11.89,11.65,48378335.0,11.76,-0.0008474576271187765
2021-07-16,11.79,11.93,11.74,36420226.0,11.74,-0.029686174724342634
2021-07-19,11.44,11.82,11.37,75538399.0,11.78,-0.0026223776223775665
2021-07-20,11.41,11.47,11.2,64710357.99999999,11.36,-0.017528483786152436
2021-07-21,11.21,11.47,11.18,64577767.00000001,11.4,0.007136485280998956
2021-07-22,11.29,11.37,11.13,58534000.0,11.21,-0.012400354295836918
2021-07-23,11.15,11.25,11.09,51065064.0,11.24,-0.06636771300448432
2021-07-26,10.41,10.99,10.36,117645552.0,10.99,-0.03938520653218061
2021-07-27,10.0,10.41,9.97,143979405.0,10.4,0.003999999999999915
