Time,Content
2021-12-01,中国石化(600028.SH)：获控股股东及其一致行动人增持3500万股H股
2021-11-29,中国石化：拟超70亿购买关联方热电、水务、PBT树脂等相关资产及股权
2021-11-29,中国石化(600028.SH)：拟以合计约70.49亿元收购相关资产及负债
2021-11-29,中国石化(600028.SH)：选举马永生为董事长、聘任喻宝才为总裁
2021-10-28,中国石化(600028.SH)前三季度净利润598.92亿元 同比增长154.9%
2021-10-28,中国石化：前三季净利598.92亿元 同比增154.9%
2021-09-08,中国石化(600028.SH)：2021半年度分红派息10派1.6元 股权登记日9月16日
2021-08-31,中国石化大力推进氢能产业的布局 产业链公司受益
2021-08-30,中国石化2021年上半年净利391.53亿同比扭亏为盈 炼化产品产销两旺
2021-08-29,中国石化(600028.SH)半年度业绩扭亏为盈至391.53亿元 拟10派1.6元
2021-08-29,中国石化：上半年净利润391.53亿元 上年同期亏损230亿元
2021-08-23,中国石化：国内首座地下储氢井加氢站建成
2021-08-02,中国石化：董事长张玉卓辞职 马永生代为履职
2021-08-02,中国石化：董事长张玉卓辞职
2021-08-02,中国石化(600028.SH)：董事长张玉卓辞职
2021-07-01,中国石化2021年上半年预计净利365亿-385亿同比扭亏为盈 石油石化产品市场需求恢复
2021-07-01,中国石化(600028.SH)上半年预盈365亿-385亿元 同比扭亏为盈
2021-07-01,中国石化：预计上半年净利润365亿元到385亿元 同比扭亏为盈
2021-06-25,惠程科技(002168.SZ)：拟与中国石化销售公司、重庆绿发等设重庆中石化惠发综合能源
2021-06-08,中国石化(600028.SH)：2020年度权益分派10派1.3元 股权登记日6月16日
2021-04-30,中国石化：公司下属14家企业参与碳交易试点 按时完成年度碳配额履约工作
2021-04-30,中国石化：中国石化将围绕洁净能源、高端材料、特殊装备、节能降耗和绿色发展等方面加快科技攻关
2021-04-30,中国石化：未来 公司将充分利用全国3万多座加油站的网点优势 统筹布局充换电业务
2021-04-30,中国石化：公司目前氢产能约为350万吨/年
2021-04-30,中国石化：公司受新租赁准则影响租赁负债增加
2021-04-30,中国石化：公司将开展“千站光伏推广计划”
2021-04-30,中国石化：公司将以氢能制造与加注为切入点大力实施“氢能+材料”发展战略
2021-04-30,中国石化：公司参股了上海碳中和交易所
2021-04-30,中国石化：公司在2001年实现境内外四地上市 扩大了投资者群体提升了公司治理水平
2021-04-30,中国石化：熔喷布销售额占公司总体销售额比例非常小
2021-04-30,中国石化：参加股东大会没有持股占比的要求
2021-04-30,中国石化：公司将长期聚焦主营主业
2021-04-28,中国石化一季度同比扭亏 多板块业绩好于2019年水平
2021-04-28,中国石化(600028.SH)一季度业绩扭亏为盈至179.29亿元
2021-04-28,中国石化：一季度净利润179亿元 同比扭亏
2021-04-28,中国石化：一季度净利润179.29亿元 同比扭亏为盈
2021-03-29,中国石化：2020净利润329亿，油气产量459.02百万桶
2021-03-29,中国石化AH齐涨 发盈喜且购母公司资产
2021-03-28,中国石化2021年第一季度预计净利增加8.1%-21.6% 化工品销量大幅提升
2021-03-28,中国石化2020年净利下滑42.9% 总裁马永生薪酬101.31万
2021-03-28,中国石化(600028.SH)拟57.7亿元购买海南炼化25%股权
2021-03-28,中国石化(600028.SH)2020年度净利润降42.9%至329.24亿元 末期股利每股0.13元
2021-03-28,中国石化(600028.SH)一季度预盈160亿-180亿元 同比扭亏为盈
2021-03-28,中国石化：一季度预盈160亿元-180亿元 扭亏为盈
2021-03-28,中国石化年度报告：2020年度净利润同比下滑43% 拟10派1.3元
2021-03-26,宝莫股份(002476.SZ)：子公司预中标中国石化物资装备部2021年直采聚丙烯酰胺框架协议采购项目
2021-03-17,中国石化加速布局氢能产业 贵州首座油氢综合能源站投运
2021-03-04,中国燃气(00384.HK)与中国石化订立战略合作框架协议
2021-02-18,石油股飙升 中国石化(600028.SH)逼近涨停 国际油价创逾一年来新高
2021-01-13,中国石化旗下橡胶公司发生爆燃事故 每月顺丁橡胶产量占国内10%~13%
2021-01-08,[东方雨虹]中国石化化工销售与东方雨虹(ORIENTAL YUHONG)举行商务合作协议签约仪式
2021-01-07,中国石化将与天合光能、隆基等4家新能源企业深化合作
2021-01-07,[海利尔]海利尔进入中国石化民营企业销售收入百强名单!
2021-01-06,花旗：将中国石化A股目标价上调39%至4.6元 有望派发特别股息
2021-01-05,[中化国际]中化国际入围2020中国石化产业上市公司ESG榜单50强
2020-12-27,[招商轮船]招商局集团与中国石化签署推动细化战略合作备忘录
2020-12-25,[维尔利]维尔利集团荣获中国石化工业联合会科技进步一等奖
2020-12-19,上市以来现金分红超4000亿元 中国石化炼化一体凸显优势
2020-12-16,[中密控股]中密控股中标中国石化机械密封 第五期框架协议项目
2020-12-14,[亿华通]中国石化董事长张玉卓一行赴亿华通调研 强调将整合力量共推氢能产业
2020-12-07,中国石化：公司在采购原油时会进行套期保值业务
2020-12-07,中国石化：本公司一直执行上海石化上市时的相关避免同业竞争的约定
2020-12-04,中国石化(600028.SH)：拟投建天津南港120万吨/年乙烯及下游高端新材料产业集群项目
2020-11-02,[石化机械]以高品质叫响“中国石化机械”钻机品牌
2020-11-02,[雅化集团]雅化锂业参加中国石化联合会润滑脂专业委员会
2020-10-29,中国石化前三季度净利235.07亿下滑45.7% 经营规模和价格下降
2020-10-29,中国石化三季度净赚逾463亿元 年内首现季度盈利
2020-10-29,中国石化第三季盈利460亿 上半年亏损230亿
2020-10-28,中国石化：前三季净利同比下降45.7%
2020-10-24,[世龙实业]喜讯!世龙实业再次跻身中国石化企业500强
2020-10-22,[长园集团]长园共创中标中国石化框架协议
2020-09-23,[多氟多]多氟多新材料开发成果在2020中国石化产业周引发关注
2020-09-21,中国石化：公司从能源供应和服务、相关材料研发生产等方面积极介入新能源汽车相关业务
2020-09-21,中国石化：公司将全力支持其未来业务的发展 融入到上海地区炼化基地建设中
2020-09-15,[中国石化]要以高质量党建引领科研工作高质量发展
2020-09-14,[中国石化]高天圣境开出幸福花
2020-09-14,[中国石化]燕山石化一条龙生产110千伏电缆绝缘料
2020-09-12,中国石化：第七届董事会第十七次会议决议公告
2020-09-11,[中国石化]中国石化多个炼厂沥青出厂量创新高
2020-09-11,"[中国石化]线上线下,中国石化消费扶贫行动再升级"
2020-09-11,[中国石化]纪念朱夏诞辰100周年学术研讨会召开
2020-09-11,[中国石化]元坝气田诞生第二口累产10亿方功勋井
2020-09-10,[中国石化]中国石化服务及产品亮相服贸会
2020-09-08,[中国石化]中国石化成功设立首只基金
2020-09-08,[中国石化]30万吨/年双氧水法制环氧丙烷工艺包通过审查
2020-09-08,[中国石化]易派客中文站交易金额超一万亿元
2020-09-07,国内首家跨境闪购店开进中国石化加油站
2020-09-07,[中国石化]中科炼化首批化工产品入市
2020-09-05,[中控技术]国内首套炼油装置实时优化(RTO)项目顺利通过中国石化总部鉴定
2020-09-04,中国石化西北油田成功部署700套北斗导航设备
2020-09-04,[中国石化]中国石化与国机集团签署战略合作框架协议
2020-09-04,[中国石化]胜利油田连续三年实现效益稳产2340万吨
2020-09-03,中国石化易派客平台中文站累计交易金额突破1万亿元
2020-09-03,[中国石化]国内首个连续重整实时优化项目投用
2020-09-03,[中国石化]西南油气分公司超额完成“十三五”勘探任务
2020-09-01,中国石化长岭炼化助力湖北脱贫攻坚、经济复苏
2020-09-01,[中国石化]中国石化发布2020年中期业绩
2020-09-01,[中国石化]集团公司启动“质量月”系列活动
2020-09-01,[中国石化]涪陵页岩气产销量突破40亿立方米
2020-09-01,[中国石化]全国最大规模线下购物节“易享节”启动
2020-08-31,中国石化2020年上半年亏损228.82亿由盈转亏 受疫情影响营收下滑
2020-08-31,中国石化：建成全球最大涤纶短纤维生产基地
2020-08-31,中国石化：与陕西省签订地热能开发战略合作协议
2020-08-31,[中国石化]中国石化助力安徽两县持续巩固脱贫成果
2020-08-31,[中国石化]集团公司“互联网+督查”微信小程序将上线
2020-08-31,[中国石化]天然气公司LNG日销量维持高位运行
2020-08-31,[中国石化]集团公司与陕西省签订地热能开发战略合作协议
2020-08-31,[中国石化]张玉卓会见广东省副省长覃伟中王曦
2020-08-30,中国石化：二季度经营收益环比扭亏为盈达48亿元 拟派发特殊股息0.07元/股
2020-08-30,中国石化半年报：上半年亏损228.82亿元
2020-08-28,[中国石化]中国石化在东乡进行专场招聘
2020-08-28,[中国石化]张玉卓会见河南省省长尹弘
2020-08-27,[中国石化]易派客助力“荆楚优品”工业品出口转内销
2020-08-27,[东方雨虹]东方雨虹(ORIENTAL YUHONG)与中国石化化工销售有限公司开展战略合作交流活动
2020-08-26,中国石化为甘肃东乡提供133个就业岗位
2020-08-26,[中国石化]炼化工程集团发布2020年中期业绩
2020-08-25,[中国石化]张玉卓拜会贵州省委书记孙志刚
2020-08-25,[中国石化]张玉卓会见南京市委书记张敬华
2020-08-25,[中国石化]大数据人工智能与高质量勘探开发学术论坛举办
2020-08-25,[中国石化]张玉卓视频连线河南省委书记王国生
2020-08-25,[中国石化]西部片区单位纪检监督工作座谈会召开
2020-08-24,[中国石化]中国石化资本公司投资入股光伏产业链
2020-08-24,[大有能源]中国石化领导到新安煤矿调研指导
2020-08-21,中国石化资本公司投资入股光伏产业链
2020-08-21,[中国石化]物装(国事)全力保障汛期煤炭供应
2020-08-21,[中国石化]仪征化纤中空纤维品种产量领跑行业
2020-08-21,[中国石化]中原石油工程承钻亚洲陆上最深井
2020-08-21,[皖天然气]贾化斌会见中国石化天然气分公司党委书记段彦修一行
2020-08-20,[中国石化]张玉卓会见中咨公司董事长王安
2020-08-20,[中国石化]易捷公司深化改革开启创业新征程
2020-08-20,[中国石化]集团公司举办防范稳定风险专题培训
2020-08-20,[中国石化]企业年金合作备忘录签约在京举行
2020-08-20,[中国石化]销售公司与中国移动签署合作框架协议
2020-08-20,[中国石化]马永生到石油工程公司听取专项工作汇报
2020-08-19,中国石化销售公司与中国移动签署框架协议
2020-08-19,“一瓶酱油”贵过“一桶油”！海天味业市值突破5000亿 超越中国石化
2020-08-18,[中国石化]安工院与国家管网集团开展安全环保战略合作
2020-08-17,[中国石化]中国石化定点扶贫湘西两县发展特色产业实现脱贫
2020-08-17,[中国石化]广东石油与广汽集团合作销售轿车
2020-08-17,[中国石化]元坝气田外输天然气超150亿立方米
2020-08-14,[中国石化]文96储气库注气超1亿立方米
2020-08-13,[中国石化]浙江石油首座油气电氢非综合能源站投入运营
2020-08-13,[中国石化]中原石油工程打开云南页岩气市场
2020-08-12,[中国石化]集团公司推进上游企业物资管理标准化
2020-08-11,[中国石化]中国石化获得“抗疫致敬品牌企业”奖
2020-08-11,[中国石化]中国石化位居《财富》世界500强第二
2020-08-11,[中国石化]中国石化帮销扶贫农产品金额央企第一
2020-08-11,[中国石化]马永生会见成都理工大学校长
2020-08-11,[中国石化]天津LNG接收站前7个月进口量全国居首
2020-08-11,"[三角轮胎]中国石化联合会科技奖、专利奖公示,三角轮胎两项目入选"
2020-08-10,[中国石化]中国石化轮值冬奥会合作伙伴俱乐部主席单位
2020-08-10,[中国石化]石化企业采购湖北特色产品超1亿元
2020-08-10,[中国石化]齐鲁石化把握原油采购节奏系统优化创效
2020-08-10,[中国石化]张玉卓会见湖南省省长许达哲
2020-08-08,中国联通与中国石化共同担任北京冬奥会合作伙伴俱乐部轮值主席
2020-08-08,[中国联通]中国联通与中国石化成为北京冬奥会 合作伙伴俱乐部轮值主席单位
2020-08-07,中国石化：文23储气库已为今冬保供储备天然气超10亿方
2020-08-07,[中国石化]广西燃气集团有限公司揭牌
2020-08-07,[中国石化]“星星之旅 感恩石化”夏令营开营
2020-08-07,[中国石化]浙江石油细化目标全面提升竞争力
2020-08-07,[中国石化]江苏石油客户导向加大市场攻坚力度
2020-08-06,[中国石化]中国石化推出自有品牌口罩
2020-08-06,[中国石化]元坝气田又一高产井投产
2020-08-06,[中国石化]海南省省长沈晓明到海南炼化调研
2020-08-05,中国石化上线口罩！首批在“易捷加油”app上销售
2020-08-05,中国石化推出自有品牌口罩
2020-08-05,[中国石化]西南油气加快四川盆地勘探开发
2020-08-05,[中国石化]胜利油田聚焦价值创造推动稳油增气降本
2020-08-05,[中国石化]中原油田深耕主业提高应对低油价能力
2020-08-04,*ST海陆：中标约1.1亿元中国石化项目 对公司未来业绩将产生一定积极影响
2020-08-04,[中国石化]中国石化熔喷布面向客户直销
2020-08-04,[中国石化]中国石化采购管理指标连续6年位居央企前列
2020-08-04,[中国石化]把握大势保持定力推进更高质量发展
2020-08-03,中国石化向安徽颍上县捐赠近百万元防汛物资
2020-08-03,[中国石化]炼化企业试点推广5S管理
2020-08-03,[中国石化]张玉卓拜会四川省委书记彭清华
2020-08-03,[中国石化]燕山石化致力打造竞争力标杆企业
2020-07-31,四川上半年检6.6%产品不合格 永辉超市中国石化登黑榜
2020-07-31,[中国石化]国勘公司部署持续攻坚创效行动
