Time,Content
2021-12-01,保利发展拟发行百亿租赁住房资产证券化产品
2021-11-23,保利发展拟发行公司债募资不超98亿元
2021-11-22,【晚间公告抢先看】保利发展发行不超98亿元公司债、国轩高科与长城汽车零部件公司签订不低于10GWh采购协议
2021-11-22,保利发展(600048.SH)拟发行不超98亿元公司债
2021-11-22,保利发展：拟发行不超98亿元公司债 用于偿还有息债务等
2021-11-22,港A地产股集体下跌：保利发展跌超6%，融创中国跌近5%
2021-11-19,保利发展(600048.SH)：成功发行20亿元中期票据 发行利率3.55%
2021-11-14,海通策略：跨年行情有望展开
2021-11-10,保利发展(600048.SH)：前10月签约额达4602.04亿元 同比增加8.86%
2021-11-10,保利发展(600048.SH)：新增8个房地产项目
2021-11-04,保利发展(600048.SH)：成功发行25亿元中期票据
2021-10-29,保利发展前三季度签约额超4千亿 平安证券维持“推荐”评级
2021-10-29,保利发展前三季度营收1383.87亿元 同比增长17.78%
2021-10-28,保利发展(600048.SH)：第三季度净利润升6.67%至32.85亿元
2021-10-28,保利发展：第三季度净利32.85亿元 同比增长7%
2021-10-28,保利发展前三季度营业收入1384.60亿元，同比增长17.86%
2021-10-12,保利发展获得8个房地产项目
2021-10-11,保利发展(600048.SH)：近期新增加房地产8个项目 总金额约90.42亿元
2021-10-11,保利发展(600048.SH)前9月签约额达4102.32亿元 同比增加11.66%
2021-09-28,ETF严选 | 保利发展和金地集团涨超8%！房地产ETF基金(515060)今日已上涨3.07%
2021-09-13,港A两地地产股多数上涨 金地集团、保利地产涨超5%
2021-09-12,雅居乐集团(03383.HK)称“出售予保利地产”的谣言亳无根据 已向公安机关报案并被受案调查
2021-09-10,保利发展“逆势”增长：前8月累计销售3700亿，同比增18%
2021-09-09,保利地产(600048.SH)：近期新增加房地产8个项目 总金额约58.76亿元
2021-09-09,保利地产(600048.SH)：前8月签约额达3742.14亿元 同比增加18.03%
2021-09-08,港股地产板块涨幅略超A股 保利地产证券简称将改为保利发展｜房资日报
2021-09-08,保利地产证券简称将于9月14日变更为保利发展
2021-09-08,保利地产证券简称将于9月14日变更为保利发展
2021-09-07,保利地产变更证券简称为保利发展
2021-09-07,保利地产：公司证券简称将于9月14日变更为“保利发展”
2021-09-07,保利地产(600048.SH)：公司证券简称将于9月14日起变更为“保利发展”
2021-09-02,险资二季度重仓哪些股 化工、钢铁较受青睐
2021-08-23,保利地产(600048.SH)：上半年净利增1.72%至102.98亿元
2021-08-23,保利地产2021年半年度净利102.98亿元 同比净利增加1.72%
2021-08-23,保利地产：半年度净利润102.98亿元 同比增1.72%
2021-08-23,保利地产：上半年净利103亿元 同比增1.72%
2021-08-18,中信证券：新领导班子的带领下，保利地产迎接下一个跨越式发展
2021-08-17,保利地产(600048.SH)：拟聘任周东利为公司总经理
2021-08-16,房地产板块拉升 保利地产涨超6%
2021-08-11,港A地产股全线爆发！保利地产/金地集团等多股涨停
2021-08-11,房地产板块走高，金地集团、保利地产、中交地产集团涨停
2021-08-09,保利地产(600048.SH)2020年度权益分派10派7.3元 股权登记日为8月13日
2021-08-06,保利地产(600048.SH)前7月签约额达3273.40亿元 同比增加19.84%
2021-08-05,保利地产：实控人增持50万股，未来6个月拟将继续增持
2021-08-05,保利地产(600048.SH)获实控人高管增持 股价拉升涨超6% 带动地产板块走强
2021-08-05,保利地产获实控人及高管增持
2021-08-04,保利地产公司实际控制人保利集团增持50万股 上半年公司净利102.98亿
2021-08-04,【公告抢先看】晚间重要公告：保利地产实控人、董事长及全体高管计划增持公司股份
2021-08-04,保利地产(600048.SH)：董事长及全体高管拟增持800万元-1500万元股份
2021-08-04,保利地产(600048.SH)：实控人保利集团拟增持不超2%股份 已增持50万股
2021-07-31,以保利地产极限估值视角看地产行业
2021-07-30,刘平接棒保利地产董事长 宋广菊因年龄原因辞任
2021-07-29,保利地产：刘平担任董事长 宋广菊因年龄原因辞任
2021-07-29,保利地产(600048.SH)：选举刘平担任董事长 宋广菊因年龄原因辞任
2021-07-26,八部门出手整治！地产股全线下跌，万科A和保利地产跌超5%
2021-07-16,保利地产2021年上半年净利102.98亿增长1.72% 实现签约金额增加
2021-07-16,保利地产(600048.SH)业绩快报：上半年扣非净利升5.11%至102.12亿元
2021-07-08,保利地产：6月实现签约金额502.87亿元，同比减少26.96%
2021-07-07,保利地产(600048.SH)：近期新增加房地产15个项目 总金额约131.52亿元
2021-07-07,保利地产(600048.SH)：6月实现签约金额502.87亿元 同比减少26.96%
2021-07-07,股指剧烈震荡，沪指3500点失而复得 A股成交金额连续4日突破万亿元
2021-06-21,保利地产：地下可结算面积一般包括车位等
2021-06-09,保利地产：正常的人事变动对公司经营的影响有限
2021-06-08,保利地产5月份销售额594.14亿元，近期新增16个房产项目
2021-06-07,保利地产(600048.SH)：近期新增加房地产16个项目 总金额近150亿元
2021-06-07,保利地产(600048.SH)：5月实现签约额594.14亿元 同比增加26.22%
2021-06-07,保利地产：公司主业为房地产开发及相关产业
2021-06-01,保利地产斥资约1.95亿元人民币在东莞第四次拿地
2021-05-10,保利地产前4月销售额同比增61.57%至1754.84亿元，中指排名TOP4
2021-05-10,保利地产前4月签约金额同比增加超六成至1754.84亿元
2021-05-09,保利地产(600048.SH)：4月签约金额512.02亿元 同比增加36.22%
2021-04-29,保利地产(600048.SH)：一季度净利升5.1%至25.01亿元
2021-04-29,北向资金扫货 周期股成加仓目标
2021-04-21,保利地产去年签约销售破5000亿元人民币，珠三角及长三角合计占比过半
2021-04-20,保利地产去年净利润289亿毛利率降 有息负债2968亿
2021-04-20,保利地产：公司仍将坚定不动产投资开发的主业方向
2021-04-19,保利地产2020年净利289.48亿增长3.54% 总经理刘平薪酬585万
2021-04-19,保利地产(600048.SH)：2020年度净利升3.54%至289.48亿元 拟10派7.3元
2021-04-16,保利地产拟发行25亿元中期票据
2021-04-09,保利地产一季度签约额同比增约75%，新增8个房地产项目需支付70亿元人民币
2021-04-09,保利地产一季度签约金额1243亿 新增8地块
2021-04-08,保利地产(600048.SH)：近期新增加房地产项目8个
2021-04-08,保利地产(600048.SH)3月实现签约额492.05亿元 同比增加79.78%
2021-04-06,保利物业订立保利发展物业租赁协议，实现资产管理的品牌升值
2021-03-23,保利地产100亿元中期票据获准注册
2021-03-22,保利地产(600048.SH)获准注册100亿元中期票据
2021-03-16,保利发展发行人民币19亿元的公司债，票面利率最低3.65%
2021-03-15,信保基金天津违法遭外汇局处罚 第一大股东为保利地产
2021-03-11,保利地产新增15个房地产项目，需支付价款约94.1亿元人民币
2021-03-11,保利地产：2月实现签约金额320.04亿元，同比增加59.52%
2021-03-10,保利地产2月签约金额同比增60%
2021-03-10,【公告抢先看】晚间重要公告：龙蟒佰利钛白粉国内售价上调1000元/吨、保利地产2月签约金额320亿元
2021-03-10,保利地产1-2月累计签约金额750.77亿元 同比增长72%
2021-03-10,保利地产(600048.SH)近期获15个房地产项目 权益地价94.10亿元
2021-03-10,保利地产：2月签约金额320亿元 同比增加59.52%
2021-03-10,保利地产(600048.SH)：2月签约金额320.04亿元 同比增59.52%
2021-03-10,保利地产：截至2019年末 公司已开业养老机构6家 总床位数1776张
2021-03-05,3月券商金股出炉：61股获2家以上机构推荐
2021-03-04,3月金股大数据：2股被7家券商看好 海通等10家2月金股收益领先
2021-03-02,“牛回头”“制造上车”机会 部分房企和银行有望走强（附表）
2021-02-25,主力资金：地产股狂掀涨停潮 主力资金杀入两大龙头
2021-02-19,今年将是银行股未来3年内行情最好的一年？
2021-02-08,保利地产：1月实现签约金额430.73亿元，同比增加82.61%
2021-02-08,逾1400亿解禁潮来袭 4股解禁市值超50亿
2021-02-07,保利地产1月实现签约金额430.73亿元人民币，同比增加82.61%
2021-02-07,保利地产发布2021年1月份销售简报：签约金额431亿元 同比增加83%
2021-02-07,保利地产(600048.SH)：近期新增加房地产项目15个
2021-02-07,保利地产(600048.SH)1月实现签约额430.73亿元 同比增加82.61%
2021-01-19,保利地产：2020年实现净利润289.08亿，同比增长3.39%
2021-01-18,保利地产2020年度净利289.08亿增长3.39% 已销售房地产项目竣工交付并结转收入
2021-01-18,保利地产(600048.SH)业绩快报：2020年净利升3.39%至289.08亿元
2021-01-15,"房企2020年期末""大考"" 规模、资金、存货三大维度透视来年趋势"
2021-01-13,4000亿机械龙头大震荡 资金出逃的抱团股曝光
2021-01-08,保利地产2020年签约额增8.9%
2021-01-08,保利地产(600048.SH)近期新增加房地产项目32个
2021-01-08,保利地产(600048.SH)2020年实现签约金额5028.48亿元 同比增加8.88%
