Time,Content
2021-11-15,用友网络(600588.SH)：2名高管已合计减持50.73万股
2021-11-08,用友网络(600588.SH)：15.7176万股限制性股票将解锁上市流通
2021-10-15,用友网络8名股东拟合计减持不超148.49万股公司股份 上半年公司净利2.15亿
2021-10-15,用友网络(600588.SH)：8名高管拟减持合计不超148.49万股
2021-10-15,用友金融收精选层审查问询函，与用友网络关联性、净利润大幅下滑等受关注
2021-09-28,用友网络控股股东北京用友科技质押1100万股 用于为控股子公司银行贷款提供担保
2021-09-28,用友网络(600588.SH)：北京用友科技质押1100万股
2021-09-24,用友网络控股股东北京用友科技质押4800万股 用于补充流动资金
2021-09-24,用友网络(600588.SH)：控股股东质押4800万股
2021-09-23,用友网络拟对用友南昌基地增加投资3亿元
2021-09-23,用友网络(600588.SH)：拟对用友南昌基地增资3亿元
2021-09-15,用友网络(600588.SH)获核准非公开发行不超4.9058亿股新股
2021-09-06,用友网络(600588.SH)：完成回购 累计耗资6.01亿元回购1769.84万股
2021-09-01,用友网络(600588.SH)：截至8月底已累计回购1769.84万股
2021-09-01,用友网络(600588.SH)：证监会决定恢复公司非公开发行股票申请的审查
2021-08-25,用友网络跌3.4% 私募大佬葛卫东与合道资产为流通股东
2021-08-24,用友网络(600588.SH)：向激励对象授予1037.21万股限制性股票
2021-08-20,用友网络：已向证监会申请非公开发行股票恢复审查
2021-08-20,用友网络(600588.SH)已向中证监申请非公开发行股票恢复审查
2021-08-18,用友网络拟投资2000万元设立全资子公司苏州用友网络科技有限公司
2021-08-18,用友网络(600588.SH)：拟出资2000万元设立苏州全资子公司
2021-08-18,用友网络2021年半年度净利2.15亿元 同比净利增加740.0%
2021-08-18,用友网络发布半年报：半年度净利润2.15亿元 同比增长740%
2021-08-18,用友网络(600588.SH)半年度净利润2.15亿元 同比增长740%
2021-08-13,用友网络跌5.37% 招商证券长江证券去年高点喊买
2021-08-02,用友网络(600588.SH)：非公开发行股票申请获证监会发审会审核通过
2021-07-28,用友网络(600588.SH)：控股股东北京用友科技解押3201万股
2021-07-23,用友网络(600588.SH)：拟推2021年限制性股票激励计划
2021-07-16,用友网络(600588.SH)拟将友金控股44.62%股权转让至用友研究所 转让价1.86亿元
2021-06-12,用友网络分拆上市再下一城
2021-06-11,用友网络分拆上市再下一城！用友汽车新三板转板科创板上市辅导已完成
2021-06-08,用友网络聘任齐麟为董事会秘书
2021-06-08,用友网络聘任齐麟为董事会秘书
2021-06-04,用友网络拟1.51亿受让柚子移动100%股权 并增资7900万
2021-06-03,用友网络全资收购柚子移动
2021-06-03,用友网络全资收购APICloud 深度布局开发者生态
2021-06-03,用友网络(600588.SH)拟受让柚子移动100%股权并向其增资
2021-06-03,用友网络：受让柚子（北京）移动技术有限公司100%股权并向其增资暨对外投资
2021-06-03,用友网络(600588.SH)拟转让中关村并购母基金1.49%财产份额
2021-06-02,用友网络(600588.SH)5月份未回购股份
2021-05-21,用友网络(600588.SH)控股股东解押6500万股
2021-05-21,用友网络(600588.SH)：控股股东解押6500万股
2021-05-10,用友网络(600588.SH)年报推10派2元 股权登记日5月14日
2021-05-07,用友网络(600588.SH)截至4月末累计回购1769.84万股
2021-04-28,用友网络(600588.SH)一季度净亏损1297.22万元
2021-04-02,用友网络控股股东北京用友科技质押4400万股 用于生产经营
2021-03-29,用友网络控股子公司畅捷通拟创业板IPO
2021-03-27,用友网络2020年净利9.9亿下滑16.4%：董事长王文京薪酬222万
2021-03-26,用友网络(600588.SH)：拟向银行申请综合授信额度人民币不超47.5亿元，美元不超2.2亿美元
2021-03-26,用友网络(600588.SH)：拟分拆用友汽车至上交所科创板上市
2021-03-26,用友网络(600588.SH)：2020年度净利降16.4%至9.89亿元 拟10派2元
2021-03-09,用友网络正式实施股份回购 证金公司、葛卫东此前已小幅减仓
2021-03-09,用友网络遭证金公司、葛卫东减持
2021-03-09,A股异动 | 用友网络(600588.SH)涨5.7% 回购股份叠加券商看好
2021-03-08,用友网络：近日耗资1.17亿元回购348万股公司股份
2021-03-08,用友网络(600588.SH)3月8日首次回购348.1634万股
2021-03-08,A股异动丨用友网络(600588.SH)高开近4% 拟以6亿-10亿元回购公司股份
2021-03-08,用友网络将花不超10亿元回购公司股份 用于股权激励
2021-03-05,用友网络：拟以6亿元-10亿元回购股份
2021-03-05,用友网络(600588.SH)：拟以6亿-10亿元回购公司股份
2021-03-04,用友网络跌5.5% 去年高点中金上调目标价至61元
2021-03-02,用友网络跌5.6% 去年高点中金上调目标价至61元
2021-02-26,用友网络(600588.SH)：控股股东解押5720万股
2021-02-18,用友网络控股股东北京用友科技质押1200万股 用于补充流动资金
2021-02-10,用友网络(600588.SH)：控股股东质押1200万股
2021-02-09,用友网络(600588.SH)拟受让参股子公司大易云56.5665%股权
2021-02-09,中关村银行违法遭央行处罚 第一大股东为用友网络
2021-01-28,用友网络跌9% 3天前中金喊跑赢行业目标价61元
2021-01-15,用友网络跌停 近两日安信证券华西证券研报喊买入
2021-01-15,【龙虎榜】用友网络1月15日成交明细
2021-01-14,用友网络(600588.SH)：38.058万份股票期权1月20日解锁
2021-01-14,用友网络旗下友金所App遭广东责令整改 侵害用户权益
2021-01-14,用友网络拟分拆控股子公司畅捷通于A股上市
2021-01-14,用友网络分拆上市畅 捷通拟冲刺A股
2021-01-13,【公告抢先看】晚间重要公告：用友网络控股子公司畅捷通拟于A股上市、今世缘到2025年努力实现营收过百亿
2021-01-13,用友网络：控股子公司畅捷通拟于A股上市
2021-01-13,用友网络(600588.SH)：畅捷通拟于A股上市
2021-01-05,上任两年用友网络总裁换人 王文京出山后CTO也将调整
2021-01-05,富瑞：予用友网络(600588.SH)买入评级 目标价55.07元
2020-12-29,用友网络(600588.SH)拟向数法公司转让商业保理公司30%股权
2020-12-28,用友网络(600588.SH)：控股股东解押1953.93万股
2020-12-11,用友网络(600588.SH)：25.346万份股票期权12月17日上市流通
2020-12-11,[用友网络]用友网络与钛媒体战略签约
2020-12-11,[用友网络]王文京:企业要持续创新 要能够不断“冲浪”
2020-12-11,[用友网络]王文京荣获“2020中国最具影响力企业领袖”
2020-12-11,[用友网络]持续推动商业创新 用友BIP赋能工业新智造
2020-12-11,[用友网络]2020北京民营企业百强榜单出炉 用友荣获三项殊荣
2020-12-11,[用友网络]用友亮相2020数字经济高峰论坛 后疫情时代企业数智化路径显现
2020-12-11,[用友网络]用友跻身中国互联网企业百强16位 助推数字经济创新发展
2020-12-11,"[用友网络]王文京:数智化不止是企业发展的机遇,更是企业生存与发展的必须"
2020-12-11,[用友网络]用友与山西省签署战略合作协议 加速山西数智化转型发展
2020-12-11,[用友网络]王文京:三大市场机遇推动中国软件产业创新发展
2020-12-11,[用友网络]用友亮相第24届软博会 荣获综合竞争力百强企业及IT创新推广项目等多个荣誉
2020-12-03,[云南白药]云南白药集团携手用友网络启动人力资源数字化建设
2020-11-25,[ST云投]共创数字经济美好未来丨云投集团携手用友网络、华为共同举办云南省国有企业数字化转型高峰论坛
2020-11-23,用友网络：拟分拆子公司用友汽车至科创板上市
2020-11-07,用友网络：股权激励计划限制性股票解锁暨上市的公告
2020-11-01,用友网络前三季度亏损1559.95万由盈转亏 投资收益下滑
2020-10-31,用友网络：19年现金分红+7次股权激励助力千亿市值成长路
2020-10-31,用友网络：2020年前三季度主要财务指标
2020-10-23,用友网络：股权激励计划限制性股票解锁暨上市公告
2020-10-23,"[用友网络]王文京:从信息化到数智化,从ERP到BIP"
2020-10-23,[用友网络]用友参加第三届数字中国建设峰会以精智工业互联网平台助力建设数字中国
2020-10-23,[用友网络]用友与多家单位共同发起成立“数字化转型与发展工作委员会” 互联共享助推数字经济
2020-10-15,靠传统业务200倍市盈率强撑股价 用友网络定增加码“云”业务胜率几何？
2020-10-15,用友网络：第八届董事会第九次会议决议公告
2020-10-14,用友网络(600588.SH)：19.0302万股限制性股票符合解锁条件 38.058万份股票期权符合行权条件
2020-09-30,用友网络：股票期权行权结果暨股份上市公告
2020-09-04,用友网络(600588.SH)拟向参股子公司融联科技增资9300万元
2020-09-02,[用友网络]王文京:从ERP到BIP 企业呼唤商业创新平台
2020-09-02,"[用友网络]用友盛大发布商业创新平台YonBIP,引领从ERP到BIP的变革"
2020-09-02,[用友网络]2020商业创新大会举行 共赢数智机遇 共享创新红利
2020-09-02,[用友网络]用友隆重发布YonBIP | AIoT智能物联网平台 创新工业 创造未来
2020-08-30,用友网络2020年上半年净利2560.1万下滑94.7% 软件收入下滑
2020-08-12,畅捷支付辽宁2宗违法遭央行罚 第一大股东为用友网络
2020-07-13,[香雪制药]香雪制药智慧中医再下一城:与用友网络开启数字化转型运营平台战略合作
2020-07-10,香雪制药与用友网络开启数字化转型运营平台战略合作
2020-07-07,快讯：用友网络急速拉升9.52% 主力资金净流入7604.79万元(dev)
2020-07-02,用友网络公司点评：紧抓历史性机遇 大手笔定增布局未来
2020-07-02,用友网络拟募资64亿构建全球领先云平台 四年投55亿研发云服务收入倍增
2020-07-02,用友网络做加减法：缩减金融业务 加码云业务
2020-07-01,快讯：用友网络急速拉升8.53% 主力资金净流入5499.07万元(dev)
2020-07-01,用友网络拟定增64亿元加码主业
2020-06-30,用友网络拟定增募资不超64.3亿元 投资商业创新平台YonBIP等项目
2020-06-30,用友网络拟64亿元扩充主业
2020-06-30,用友网络拟出售所持畅捷通支付80.72%股份
2020-06-30,用友网络拟定增募资不超64.3亿元 投资商业创新平台YonBIP建设项目等
2020-06-23,快讯：用友网络急速拉升5.15% 主力资金净流出3057.66万元(dev)
2020-06-17,用友网络：第八届董事会第四次会议决议公告
2020-06-08,用友网络：2020年第一次临时股东大会决议公告
2020-05-24,[用友网络]用友与智齿科技达成战略合作 全面服务企业数智化转型
2020-05-24,"[用友网络]畅捷通关爱活动正式开启,工信部中小局助力企业数字化赋能"
2020-05-21,用友网络：第八届董事会第三次会议决议公告
2020-05-21,用友网络：关于召开2020年第一次临时股东大会的通知
2020-05-12,用友网络：2019年年度权益分派实施公告
2020-05-11,"[用友网络]用友与中国红十字会总会战略签约,共建数字化运营平台"
2020-05-01,用友网络2020年第一季度亏损2.38亿元 较上年同期由盈转亏
2020-04-30,用友网络：一季度云服务营收同比增长74.4%
2020-04-24,[用友网络]世界读书日|好书推荐《财务共享—财务数字化案例精选》
2020-04-22,"[用友网络]最佳实践 | 创新谋未来,卓越绩效助力银鹭人力资源管理数智化变革"
2020-04-22,"[用友网络]最佳实践 | 杭州西湖风景区税务局:税务融合云通信,搭建税企互动新桥梁"
2020-04-21,用友网络：2019年年度股东大会决议公告
2020-04-21,用友网络：第八届董事会第一次会议决议公告
2020-04-21,[用友网络]企业数智化转型 构建更强竞争优势
2020-04-17,[用友网络]【最佳实践】用友银企连助力南孚集团实现业财一体化 开启智慧财管新篇章
2020-04-13,用友网络股东北京用友科技质押5000万股 用于补充流动资金
2020-04-09,"[用友网络]战疫情,用友与华为云联手了!"
2020-04-09,[用友网络]用友荣获中国IT用户满意度调研14项大奖
2020-04-09,"[用友网络]用友捐款1000万元,并启动采购供应云服务,驰援湖北抗疫"
2020-04-09,[用友网络]用友全力支持雷神山医院建设和运营
2020-04-09,"[用友网络]宝马选择用友,打造全新数智化营销服务体系"
2020-04-09,"[用友网络]用友助力果果家数智进化,疫情之下迎来逆势增长"
2020-04-09,[用友网络]用友召开线上商业伙伴大会 携手伙伴共克时艰
2020-04-09,[用友网络]用友内部信:致敬疫情逆行者 创新发展加速企业前行
2020-04-09,[用友网络]用友发布致生态伙伴公开信 推出五项政策与伙伴携手前行
2020-03-28,用友网络：关于召开2019年年度股东大会的通知
2020-03-28,用友网络：2019年年度主要财务指标
2020-03-28,用友网络：第七届董事会第四十六次会议决议公告
2020-03-27,用友网络及控股子公司拟出资10亿元共同设立友友金小贷
2020-03-27,用友网络 2019年云服务业务收入同比增长132%
2020-03-27,用友网络2019年净利11.83亿元 云服务业务同比增长131.6%
2020-03-27,用友网络2019年净利增93.26%，拟10转增3股派2.6元
2020-03-27,用友网络2019年净利同比增长93.3% 拟10转3派2.6元
2020-03-27,用友网络：2019年净利同比增93.3% 拟10转3派2.6元
2020-03-27,用友网络：2019年净利同比增长93.3％ 拟10转3派2.6元
2020-03-27,用友网络：2019年净利同比增长93% 拟10转3派2.6元
2020-03-25,用友网络股东北京用友科技质押5000万股 用于补充流动资金
2020-02-27,用友网络：关于股票期权行权结果暨股份上市公告
2020-02-25,用友网络控股股东北京用友科技质押4400万股 用于偿还债务
2020-02-10,宝马牵手用友网络 打造全新数智化营销服务体系
2020-02-05,用友网络董事长和总裁向员工发内部信
2020-01-17,用友网络：第七届董事会第四十五次会议决议公告
2020-01-17,用友网络2019年度预计实现净利10.41亿元至12.85亿元
2020-01-17,用友网络：2019年年度业绩报告预告
2020-01-16,用友网络：2019年度业绩预增公告
2020-01-16,用友网络：2019年度净利同比预增70%-110%
2020-01-16,用友网络：2019年净利预增70%-110%
2019-12-26,用友网络：关于股票期权行权结果暨股份上市公告
2019-12-21,[用友网络]用友荣获“中国企业财务智能化转型合作伙伴奖”
2019-12-13,[双良节能]双良集团与用友网络达成战略合作协议
2019-12-06,[用友网络]深圳出版集团牵手用友 实现“互联网+”转型升级
2019-12-03,[用友网络]用友YonSuite荣获“2019中国企业服务极具创新产品奖”
2019-12-03,"[用友网络]众生药业启动用友NC Cloud项目,打造集团财务数字化平台"
2019-11-26,用友网络与公司控股子公司用友优普以及精诚至胜共同发起设立友泰商务
2019-11-26,用友网络拟增加对用友海外发展公司的投资 投资额1500万美元
2019-11-25,用友网络：第七届董事会第四十四次会议决议公告
2019-11-25,用友网络：拟4725万元参设公司 建设人身保险线上智能转化系统体系
2019-11-25,[用友网络]用友全新广告震撼亮相 “企业数字化 用友云服务”
2019-11-25,[用友网络]用友落地区块链 助力构建央企商业信用生态圈
2019-11-22,用友网络：关于股票期权行权结果暨股份上市公告
2019-11-15,"[用友网络]用友发布制造云-物流服务,加速\"
2019-11-07,[用友网络]用友网络董事长王文京荣获70年70企70人“中国杰出贡献企业家”
2019-11-06,用友网络：关于股权激励计划限制性股票解锁暨上市的公告
2019-11-06,[用友网络]用友精智被授予工信部\
2019-11-05,[用友网络]2019中国工业互联网50佳名单出炉!用友位居前三!
2019-10-31,用友网络前三季度盈利4.47亿 同比增长196%
2019-10-31,用友网络：2019年前三季度主要财务指标
2019-10-30,用友网络：前三季度营收逾50亿元 云服务业务收入同比增125.2%
2019-10-30,用友网络前三季净利同比增长196%
2019-10-30,[用友网络]用友进入\
