Time,Content
2021-10-29,A股异动 | Q3业绩超预期 伊利股份(600887.SH)放量升超5%
2021-10-28,伊利股份三季报营收突破850亿 净利大增超三成 金领冠婴幼儿配方奶粉增速第一
2021-10-28,伊利股份(600887.SH)三季报：净利润升31.87%至79.44亿元、经营性现金流量净额大幅增长
2021-10-28,伊利股份(600887.SH)：收购澳优乳业34.33%股权 并触发全面要约
2021-10-27,伊利股份收购澳优乳业34.33%股权 补齐奶粉产品线
2021-10-27,澳优(01717.HK)获伊利股份(600887.SH)溢价约13.67%提收购要约 明日复牌
2021-10-27,伊利股份：收购澳优乳业34.33%股权
2021-10-11,伊利股份(600887.SH)：不超约6.08亿股定增计划获批
2021-10-11,北向资金扫货中国平安、伊利股份超13亿元！减仓贵州茅台超11亿元，大举卖出多只周期股（附名单）
2021-09-30,伊利股份(600887.SH)：完成兑付本息20.11亿元超短融
2021-09-29,战略增资子公司 伊利股份加码奶酪业务
2021-09-23,伊利股份(600887.SH)：定增申请获证监会审核通过
2021-09-13,伊利股份抛出超百亿定增：加强液态奶投入，补充流动资金
2021-09-01,北上资金净买入76.88亿元 伊利股份获净买入6.47亿元
2021-08-31,伊利股份2021年半年度净利53.22亿元 同比净利增加42.48%
2021-08-31,伊利股份(600887.SH)拉升涨超6% Q2业绩超预期
2021-08-30,伊利股份上半年营收、净利双位数超预期增长
2021-08-30,伊利股份(600887.SH)半年度净利润53.22亿元 同比增长42.48%
2021-08-27,伊利股份股东合计质押1800万股 用于生产经营
2021-08-23,伊利股份：申请恢复审查公司非公开发行股票事项
2021-07-30,伊利股份(600887.SH)获接受注册300亿元超短期融资券
2021-07-22,伊利股份(600887.SH)：成功发行总额合计40亿元的第二十九、三十期超短融
2021-07-21,伊利股份发行40亿短期融资券 票面利率2.25%
2021-07-21,伊利股份(600887.SH)：成功发行40亿元超短融
2021-07-20,伊利股份(600887.SH)：定增申请获中证监受理
2021-07-13,伊利股份发行38亿短期融资券 票面利率合计4.95%
2021-06-28,定增预案获股东大会高票通过 伊利股份蓄势 “全球乳业第一”
2021-06-24,伊利股份(600887.SH)：第八期持股计划已购买188.6965万股
2021-06-22,伊利股份发行20亿短期融资券 票面利率2.40%
2021-06-22,伊利股份：公司的愿景是成为“全球最值得信赖的健康食品提供者”
2021-06-21,伊利股份：公司的经营目前主要在国内市场
2021-06-21,伊利股份：公司没有需要计入的生产性生物资产
2021-06-21,伊利股份：公司目前的奶粉产品包含婴幼儿奶粉、儿童奶粉和成人奶粉
2021-06-21,伊利股份：参股公司Youran Dairy6月18日在港交所上市
2021-06-18,伊利股份(600887.SH)：参股公司Youran Dairy港交所挂牌上市
2021-06-18,伊利股份：从中期来看 公司的主要收入贡献仍将来源于乳制品
2021-06-16,伊利股份(600887.SH)：完成兑付本息20.08亿元超短融
2021-06-15,皇氏集团：目前公司和蒙牛乳业有一定基础的业务合作 暂时没有收到与伊利股份相关合作的通知
2021-06-09,伊利股份(600887.SH)拉升涨超5%
2021-06-08,伊利股份手头不宽裕：近年来的净利润基本用于分红 要扩产定增募资成必然
2021-06-07,今年最大规模解禁周来袭；伊利股份拟定增募资130亿；三圣股份实控人涉嫌操纵市场被刑拘；海南椰岛再遭减持
2021-06-04,竞价发行、募资用途 两个关键词读懂伊利股份“定增”
2021-06-04,蓄势赋能占位未来 伊利股份发布2021年定增预案
2021-06-04,【公告抢先看】晚间公告：伊利股份拟定增募资不超过130亿元、石大胜华终止在波兰建设锂离子电池材料项目
2021-06-04,伊利股份：拟定增不超过130亿用于液态奶生产基地等项目
2021-06-04,伊利股份(600887.SH)拟定增募资不超130亿元 用于长白山天然矿泉水项目等等
2021-06-02,伊利股份：2020年年度权益分派实施 每10股派发现金红利8.2元（含税）
2021-06-02,伊利股份(600887.SH)：2020年度拟10派8.2元 6月10日股权登记
2021-06-01,伊利股份两期合计发行43亿短期融资券 票面利率均为2.3%
2021-05-31,伊利股份：公司目前没有收购美赞臣中国的信息
2021-05-31,伊利股份：公司目前已有燕麦奶相关产品
2021-05-25,伊利股份：净利率持续下降，费用率或仍有优化空间
2021-05-07,伊利股份年报逆势高位双增长 2021年斩获“史上最佳一季报”
2021-04-30,2020年新品销售收入占比16% 谁会成为伊利股份的下一个增长极？
2021-04-29,伊利股份2020年净利增长2.08% 董事长潘刚薪酬2148.66万
2021-04-29,伊利股份(600887.SH)跳空高开5.48% Q1净利同比大增147.69%
2021-04-28,伊利股份2020年逆势高位双增长 2021年斩获史上最佳一季报
2021-04-28,伊利股份(600887.SH)2020年度净利润稳增至70.78亿元 拟10派8.2元
2021-04-28,伊利股份(600887.SH)一季度净利润升147.69%至28.31亿元
2021-04-28,伊利股份：一季度净利28.3亿元 同比增长147.69%
2021-04-28,伊利股份：公司液体乳产品包含常温液奶和低温液奶等
2021-04-28,伊利股份：公司的伊刻活泉产品主要在一些重点城市和电商、OTO到家等渠道进行布局
2021-04-28,伊利股份：公司的产品线还是比较丰富的 淡旺季并不明显
2021-04-28,伊利股份：公司2014-16年的混合饲料销售收入分别为7.83、10.58、4.08亿元人民币
2021-04-07,伊利股份：公司产品多元化发展 每种产品包装非单一供应商提供
2021-04-07,伊利股份发行20亿短期融资券 票面利率2.5%
2021-04-07,伊利股份：公司会继续主要通过产品结构优化和理性的促销 来缓解原奶成本上涨带来的压力
2021-04-07,伊利股份：2020年前三季度公司常温液奶和低温液奶的市场占有率分别为38.8%和15.2%
2021-04-01,伊利股份发行30亿短期融资券 票面利率2.5%
2021-03-24,伊利股份：公司应收账款的增加主要是由于商超及电商的销货款增加所致
2021-03-24,伊利股份：公司目前没有牙科诊所在经营
2021-03-08,伊利股份：2012年以来 伊利吨产品碳排放量呈逐年下降趋势
2021-03-03,伊利股份发行20亿短期融资券 票面利率2.5%
2021-03-03,伊利股份(600887.SH)：成功发行20亿元的超短期融资券
2021-03-03,伊利股份(600887.SH)成功发行2021年度第九期超短期融资券
2021-02-25,伊利股份(600887.SH)：成功发行10亿元超短期融资券
2021-02-08,伊利股份(600887.SH)：将强制完成对中地乳业全部剩余股份的收购并将其私有化退市
2021-01-21,伊利股份发行20亿短期融资券 票面利率2.45%
2021-01-21,伊利股份(600887.SH)：成功发行20亿元超短期融资券
2021-01-20,伊利股份发行15亿短期融资券 票面利率2.5%
2021-01-19,伊利股份(600887.SH)：成功发行15亿元超短期融资券
2021-01-19,伊利股份(600887.SH)：成功发行20亿元的超短期融资券
2021-01-15,伊利股份短期融资券发行 总额为30亿元
2021-01-15,伊利股份(600887.SH)：成功发行30亿元超短期融资券
2021-01-15,伊利股份(600887.SH)：成功发行25亿元超短期融资券
2021-01-14,伊利股份短期融资券发行 总额为20亿元
2021-01-14,伊利股份(600887.SH)成功发行20亿元超短融
2021-01-07,乳业板块领涨A股 龙头伊利股份市值一举突破3000亿
2021-01-05,A股异动 | 伊利股份(600887.SH)股价突破50元创历史新高 市值超3000亿！
2021-01-04,伊利股份牛气开年 股价大涨6.74％市值逼近2900亿
2020-12-31,伊利股份2020年行情完美收官 市值再创新高全年涨幅达43.05％
2020-12-03,子公司优然牧业赴港IPO，伊利股份有望再迎市场关注
2020-12-02,伊利股份(600887.SH)完成兑付本息10.01亿元超短融
2020-11-26,伊利股份短期融资券发行 总额合计为40亿元
2020-11-23,伊利股份短期融资券发行 总额为25亿元
2020-11-20,伊利股份(600887.SH)：健瓴(珠海)母基金已完成私募投资基金备案手续
2020-11-20,伊利股份(600887.SH)：境外子公司成功发行5亿美元高级无抵押定息债券 票面利率为1.625%
2020-11-16,伊利股份短期融资券发行 总额为15亿元
2020-11-03,伊利股份短期融资券发行 总额为10亿元
2020-10-31,白马股回落拖累股指走低 10月行情虎头蛇尾
2020-10-30,伊利股份前三季度净利60.24亿增长6.99% 投资收益同比增长
2020-10-30,2500亿大白马罕见跌停，户均亏近12万，股民：关灯喝奶！苹果概念股遭重创，iPhone12已“破发
2020-10-30,伊利股份前三季度营收737.7亿
2020-10-30,白马股又崩了：伊利股份、 顺鑫农业等多股跌停 释放了什么信号？
2020-10-30,伊利股份跌停成交额逾30亿元 消费股全线走弱
2020-10-30,食品饮料个股全线走弱 伊利股份跌停
2020-10-30,伊利股份：2020年前三季度主要财务指标
2020-10-29,伊利三季报营收737.7亿元 稳健发展助推市值再创历史新高
2020-10-20,伊利股份短期融资券发行 总额为10亿元
2020-10-17,伊利股份：2019年限制性股票激励计划第一个解除限售期解除限售暨上市公告
2020-10-16,伊利股份：第十届董事会临时会议决议公告
2020-10-15,伊利股份拟新建5G绿色生产人工智能应用示范项目 投资金额为38.6亿元
2020-10-15,伊利股份(600887.SH)拟38.6亿元建设金灏伊利全球领先5G绿色生产人工智能应用示范项目
2020-10-10,伊利股份：第十届董事会临时会议决议公告
2020-09-30,伊利股份短期融资券发行 总额为10亿元
2020-09-27,伊利股份拟要约收购中地乳业 要约价格为每股1.132港元
2020-09-27,伊利股份：拟要约收购中地乳业 要约价格为每股1.132港元
2020-09-25,蓄力“全球乳业第一 健康食品五强”战略目标 伊利股份《长期服务计划》草案获股东大会通过
2020-09-24,伊利股份短期融资券发行总额为10亿元
2020-09-23,A股公司CFO身家TOP10：天顺风能严俊旭第一 伊利股份赵成霞第二
2020-09-17,伊利股份短期融资券发行 总额为30亿元
2020-09-04,伊利股份公布《长期服务计划》草案
2020-09-04,以长效机制锁定核心人才 伊利股份发布《长期服务计划》草案
2020-09-02,伊利股份短期融资券发行 总额为10亿元
2020-08-31,伊利再度走高5%！超预期半年报成主要驱动因素
2020-08-29,民族品牌指数大涨 伊利股份强势涨停
2020-08-29,券商股发力引领沪指收复3400点
2020-08-28,2000亿消费巨头罕见涨停 超30亿资金猛砸芯片龙头
2020-08-28,2500亿乳业巨头涨停！伊利二季度扣非净利润同比增八成 机构上调目标价至50元/股
2020-08-28,伊利股份2020年上半年净利37亿下滑1.2% 婴幼儿配方奶粉市场零售额份下降
2020-08-28,上半年营收扣非净利逆势双增长 核心指标继续蝉联亚洲乳业第一 伊利股份涨停
2020-08-28,中信证券：伊利股份Q2业绩大超预期 上调公司未来一年目标价为50元
2020-08-27,伊利股份：上半年扣非净利润37.65亿元 同比增长7.02%
2020-08-27,伊利股份上半年营收扣非净利逆势双增长 核心指标继续蝉联亚洲乳业第一
2020-08-06,伊利股份2020年度第十九期超短期融资券发行 总额为20亿元
2020-08-03,伊利股份：拟与子公司共同出资20亿设立健瓴母基金
2020-08-02,伊利股份：全资子公司以2亿港元认购中地乳业定增股份
2020-07-30,伊利股份短期融资券发行 总额为30亿元
2020-07-22,伊利股份短期融资券发行 总额为10亿元
2020-07-21,伊利股份短期融资券发行 总额合计为20亿元
2020-07-20,伊利股份股东质押2300万股 用于债权类投资
2020-07-17,品牌工程指数跌6.93% 伊利股份获北向资金加仓
2020-07-13,伊利股份短期融资券发行 总额为10亿元
2020-07-10,伊利股份股东质押4000万股 用于债权类投资
2020-07-08,市值强势突破2000亿元 伊利股份获机构一致看多
2020-07-06,伊利股份闫俊荣辞去董事职务仍在公司担任其他职务 2019年薪酬为209.75万元
2020-07-06,快讯：伊利股份急速拉升5.60% 主力资金净流入3774.17万元(dev)
2020-06-13,伊利股份：第十届董事会临时会议决议公告
2020-06-09,民族品牌指数涨1.22% 北向资金加仓伊利股份
2020-06-04,伊利股份：2019年年度权益分派实施公告
2020-05-22,[伊利股份]别让它们无家可归—— 业内首发“双报告” 讲述伊利如何守护“多样地球”
2020-05-21,伊利股份：2019年年度股东大会决议公告
2020-05-04,伊利股份副总裁胡利平辞职 2019年薪酬为652.19万元
2020-05-03,伊利股份及下属公司2019年7月至12月收到政府补助合计4.49亿元
2020-04-30,伊利股份连续两年营收增长百亿 经典等重点产品收入延续高增长
2020-04-30,[伊利股份]伊利通过欧洲创新中心向荷兰捐赠防疫物资 助力全球抗疫
2020-04-29,伊利股份第一季度盈利11.43亿同比减少49.78% 利息支出增加
2020-04-28,伊利股份一季度经营快速恢复 展现强大抗风险能力及反弹力
2020-04-24,[伊利股份]伊利助力金融精准服务专项行动 以大企之责推动内蒙古奶业振兴
2020-04-17,[伊利股份]伊利又被联合国点赞、首推!向全世界展示“健康复工”的中国答案
2020-04-06,[伊利股份]伊利向李兰娟院士团队捐赠500万元 共同推动健康领域科研攻关
2020-03-28,[伊利股份]这个周末怎么过来和伊利一起给地球放个假
2020-03-27,"[伊利股份]伊利第一时间向程京院士团队捐赠500万元,助力抗疫科研攻关,保障国人营养健康"
2020-03-26,伊利股份：第九届董事会临时会议决议公告
2020-03-17,伊利股份短期融资券发行 总额为5亿元
2020-03-09,[伊利股份]为国出征!伊利成为第一家驰援国际抗疫的食品企业
2020-03-05,伊利股份：第九届董事会临时会议决议公告
2020-03-05,伊利股份短期融资券发行 总额为5亿元
2020-03-05,[伊利股份]点亮梦想 伊利Joyday冰淇淋助力印尼校园慈善义卖活动
2020-03-02,伊利股份、复星医药等公司发行疫情防控债
2020-03-02,伊利股份短期融资券发行 总额为10亿元
2020-02-27,[伊利股份]伊利 “抗疫”认知度位列快消品行业第一!
2020-02-21,[伊利股份]开足马力加产 全面保障物流 伊利引领乳业为国民供给营养
2020-02-18,[伊利股份]50亿!伊利全力驰援牧场、奶农 共抗疫情共赢未来
2020-02-09,[伊利股份]抗击疫情:伊利党员与时间赛跑
2020-02-07,北向资金今日净流出32.99亿 伊利股份被净卖出2.76亿
2020-01-23,伊利股份：第九届董事会临时会议决议公告
2020-01-21,[伊利股份]达沃斯15载:那些属于伊利的光彩时刻
2020-01-20,[伊利股份]达沃斯来了!“伊利健康之夜”倒计时!
2020-01-11,[伊利股份]实力担当、行业典范!“伊利品质”再获权威认可
2020-01-10,[伊利股份]伊利亿元重奖优秀员工和合作伙伴 文化5.0全球发布冲刺“千亿目标”
2020-01-09,伊利股份：关于2016年股票期权与限制性股票激励计划限制性股票第二期解锁暨上市公告
2020-01-02,伊利股份：第九届董事会临时会议决议公告
2019-12-31,伊利股份股东质押3500万股
2019-12-28,[伊利股份]行业唯一!伊利斩获2019质量之光“年度创新标准”奖
2019-12-26,伊利股份：第九届董事会临时会议决议公告
2019-12-26,[伊利股份]潘刚全票连任中国青年企业家协会会长
2019-12-25,伊利股份及子公司拟出资6.7亿元设立风险投资基金
2019-12-25,伊利股份：拟与控股子公司共同出资6.7亿元设立风险投资基金
2019-12-25,伊利股份：公司及子公司拟出资6.7亿元设立风险投资基金
2019-12-21,"[伊利股份]畅轻连续三年行业第一,每益添市占率刷新记录,伊利酸奶事业部尽锐出发“赢未来”"
2019-12-20,"[伊利股份]200亿级子品牌冠绝亚洲,40%市占率引领行业未来,伊利液态奶事业部携手合作伙伴“全面赢”"
2019-12-18,[伊利股份]伊利入选“中国品牌发展指数100榜单” 稳居健康食品行业第一
2019-12-18,"[伊利股份]婴儿粉增速远超行业,成人粉市场份额居首,伊利携手合作伙伴冠领亚洲"
2019-12-16,[伊利股份]这个“亚洲乳业第一”不简单: 伊利闪耀中国品牌“奥斯卡” 品牌榜样助力健康梦想
2019-12-13,[伊利股份]行业“最佳实践”三连冠 伊利可持续发展再获联合国认可
2019-12-09,"[伊利股份]“伊利方舟”与多位明星齐发声:守护儿童安全,和我一起行动!"
2019-12-07,"[伊利股份]“2020年伊利全球合作伙伴大会”荣耀启幕:这个12月,万人集结三亚,剑指“五强千亿”"
2019-12-07,[伊利股份]伊利冷饮连续27年高居行业第一 携手全球合作伙伴2020年再领航
2019-12-02,北上资金净流入27.10亿 伊利股份净买入1.94亿
2019-12-02,北上资金今日净流入27.10亿 伊利股份净买入1.94亿
