Time,Content
2021-11-26,恒生电子(600570.SH)：拟增资云赢网络6.3亿元 持股将增至98.2835%
2021-11-26,恒生电子(600570.SH)：云赢网络以6500万美元收购Finastra公司的Summit业务
2021-11-18,A股异动 | 恒生电子跌近5% 董事蒋建圣拟减持公司股份不超过200万股
2021-11-17,恒生电子(600570.SH)：董事蒋建圣拟减持不超200万股
2021-11-09,A股异动 | 恒生电子跌5% 董事长彭政纲拟减持不超200万股股份
2021-11-08,恒生电子(600570.SH)：董事长彭政纲拟减持不超200万股
2021-11-01,赢时胜(300377.SZ)：恒生电子通过大宗交易转让1.24%的股份予其一致行动人
2021-09-23,恒生电子(600570.SH)：拟转让所持科发富鼎16.49%财产份额予胜宏科技
2021-09-13,恒生电子股东官晓岚减持22.5万股 套现1695.71万 上半年公司净利7.15亿
2021-09-13,恒生电子(600570.SH)：副总经理官晓岚的减持计划提前结束
2021-09-13,恒生电子：中标北京绿色交易所全国温室气体自愿减排交易系统
2021-09-11,恒生电子：权益市场大时代的卖水人
2021-09-03,证券IT概念股走强 恒生电子(600570.SH)逼近涨停
2021-08-27,恒生电子研发费增近四成维持高位 投资收益3.72亿助净利翻倍增长
2021-08-25,恒生电子2021年半年度净利7.15亿元 同比净利增加108.05%
2021-08-25,恒生电子(600570.SH)：上半年净利增108.05%至7.15亿元
2021-08-17,恒生电子推出数字人民币支付解决方案，多家商业银行落地实施
2021-08-16,恒生电子：推出数字人民币支付解决方案，并在多家商业银行落地实施
2021-07-11,恒生电子(600570.SH)2020年度权益分派10送4派1元 股权登记日为7月15日
2021-07-02,恒生电子2021年上半年预计净利6.6亿-7.02亿 同比增长92.03%-104.25%
2021-07-02,恒生电子(600570.SH)：上半年净利预增92.03%到104.25%
2021-06-28,恒生电子(600570.SH)：回购账户中的797.93万股已过户至2020年员工持股计划账户
2021-06-09,恒生电子(600570.SH)：副总经理官晓岚拟减持不超40万股
2021-04-28,恒生电子(600570.SH)一季度业绩扭亏为盈至1.69亿元
2021-04-28,恒生电子2020年净利减少6.65%执行新收入准则 董事长彭政纲薪酬429.41万
2021-04-27,增收不增利，恒生电子2020年净利润同比下降6.65%
2021-04-26,恒生电子(600570.SH)：2020年度净利降6.65%至13.22亿元 拟10送4派1元
2021-04-19,恒生电子：公司与蚂蚁集团双方在主营业务领域不存在竞争
2021-04-14,恒生电子：公司旗下子公司鲸腾网络“投资赢家”提供个人炒股软件相关产品
2021-03-19,恒生电子跌4.5% 安信国盛中泰证券去年高点喊买
2021-03-18,恒生电子(600570.SH)：拟计提2020年度资产减值合计约2.34亿元
2021-03-18,恒生电子(600570.SH)拟向子公司恒云控股提供不超3000万美元财务资助
2021-03-18,恒生电子(600570.SH)：2021年拟向各家银行申请流动资金综合授信额度不超15亿元
2021-03-17,恒生电子(600570.SH)半日收涨3% 协助建设全国碳排放权交易系统、注册登记系统
2021-03-15,赢时胜(300377.SZ)：恒生电子及其一致行动人持股升至9.18% 为当前公司第二大股东
2021-03-15,恒生电子(600570.SH)完成受让赢时胜7.18%股份
2021-03-08,恒生电子(600570.SH)完成回购 累计回购8亿元股份
2021-03-01,恒生电子(600570.SH)截至2月底累计斥资6.04亿元回购621.37万股
2021-02-25,恒生电子：拟耗资近4亿元购买赢时胜股权 2020年盈利双位数下滑
2021-02-24,财通证券：公司与蚂蚁集团、恒生电子金融科技合作目前合作共建财通证券私有云及智能化业务平台
2021-02-22,A股异动 | 赢时胜(300377.SZ)续涨逾8% 恒生电子拟受让公司7.18%股份
2021-02-19,赢时胜(300377.SZ)：恒生电子拟受让7.18%的股份
2021-02-19,恒生电子(600570.SH)拟受让赢时胜7.18%股份
2021-02-07,深交所主板与中小板合并！交易所提示警惕四大误区，对投资者影响几何？两大券商同时点名一股
2021-01-29,恒生电子2020年预计净利12.37亿 同比减少约12.66%
2021-01-14,芸辉科技APP遭广东责令整改 大股东由恒生电子参股
2021-01-04,恒生电子(600570.SH)：截至12月底累计回购1.17亿元股份
2020-12-16,[恒生电子]【恒生制造】中保登“ 银保通 ”上线!
2020-12-14,恒生电子(600570.SH)12月14日首次回购2.01万股
2020-12-11,恒生电子员工持股计划：最高70%员工参与 能否改变净利下滑？
2020-12-10,安信证券：恒生电子 激励落地，加速前行
2020-12-09,恒生电子董事蒋建圣累计减持18万股 减持金额1970万元
2020-12-08,恒生电子(600570.SH)拟推2020年员工持股计划 募资上限为4.532亿元
2020-12-08,恒生电子(600570.SH)：董事蒋建圣的减持计划提前结束
2020-12-08,恒生电子(600570.SH)拟以6亿-8亿元回购公司股份
2020-12-08,恒生电子：拟以6亿元-8亿元回购公司股份
2020-11-30,A股异动 | 恒生电子(600570.SH)涨近5% 获纳入上证50指数成份股
2020-11-19,"[兴业证券]兴业证券与恒生电子达成战略合作,共同探索金融科技标杆建设"
2020-11-18,"[恒生电子]兴业证券,签了!"
2020-11-12,"[恒生电子]中国500强昆明钢铁,和恒生一起搞起 “区块链”"
2020-10-30,恒生电子2020年前三季度净利4.25亿减少47.08% 投资收益减少
2020-10-30,恒生电子：2020年前三季度主要财务指标
2020-10-26,资管行业三大发展趋势 金融科技将是投资的军备竞赛
2020-10-16,恒生电子：七届十三次董事会决议公告
2020-10-15,恒生电子(600570.SH)拟与恒生云投资合计受让恒生百川48.9117%股权
2020-10-15,恒生电子(600570.SH)旗下投资平台拟对弧途科技进行投资
2020-10-15,股市交易系统惊现卡单 恒生电子(600570.SH)一度大跌超8%
2020-10-15,[恒生电子]第40位!恒生电子荣登2020 IDC FinTech全球百强
2020-10-15,"[恒生电子]恒生LIGHT开发者大会 ,大咖阵容曝光!"
2020-09-29,[恒生电子]易方达基金与恒生在公募投顾上又有新动作!
2020-09-27,"[恒生电子]在外滩大会,恒生O45来了!"
2020-09-08,恒生电子：子公司推出债券全球发行技术平台
2020-09-08,[恒生电子]恭喜我的新伙伴:大和证券!
2020-09-08,[恒生电子]剧透!恒生全球财富资管高峰论坛登陆“外滩大会”
2020-09-07,恒生电子张国强：国内投顾机会来了 公司将积极赋能金融机构财富管理数字化
2020-08-28,恒生电子发布财富管理一站式解决方案“We6” 赋能金融机构数字化
2020-08-28,聚焦财富管理数字化 恒生电子发布一站式解决方案“We6”
2020-08-28,这家金融科技巨头怎么了？上半年净利大降五成 是否炒股失策？HOMS系统法人主体即将退场
2020-08-27,恒生电子2020年上半年净利3.44亿下滑49% 金融资产公允价值收益下降较大
2020-08-19,[恒生电子]标杆!辽宁农信“新中台”上线!
2020-08-10,恒生电子：恒云科技推Alpha Broker证券交易及结算系统
2020-08-04,[恒生电子]狂热两融!恒生联合华泰证券又有创新
2020-08-04,"[浙商证券]浙商证券携手阿里云、蚂蚁金服、恒生电子,分布式架构赋能券业数字化转型"
2020-07-27,恒生电子：助力汉口银行理财资管一体化上线
2020-07-21,蚂蚁集团A+H上市计划引爆市场，恒生电子、红星美凯龙等概念股有望持续收益
2020-07-17,恒生电子今年上半年净利同比预降约五成
2020-07-16,恒生电子：2020年半年度业绩报告预告
2020-07-16,恒生电子2020年上半年预计净利约3.31亿至3.44亿 金融资产公允价值变动收益下降
2020-07-16,恒生电子半年报净利预降约五成
2020-07-16,恒生电子：上半年净利润同比预降近五成
2020-07-16,[恒生电子]恒生LIGHT发布会“亮了”!
2020-07-07,恒生电子：加快核心产品研发 助力金融机构数字化转型
2020-07-06,恒生电子四年投53亿研发助力金融升级 马云耗资33亿入主6年赚超百亿元
2020-07-06,恒生电子四年投53亿研发助力金融升级 马云耗资33亿入主6年赚超百亿元
